timestamp_utc,wallet,market_slug,title,outcome,asset,end_date,avg_price_wallet,size_wallet,usd_cost_wallet,cur_price_gamma,mejor_ask_deteccion,profundidad_eur_deteccion,ratio_vs_stake_deteccion
2026-08-31T07:12:09+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-74k-on-september-1-2026,"Will the price of Bitcoin be above $74,000 on September 1?",Yes,79908518712321433941575501580648275922323211421303869450453546099086167575926,2026-09-01,0.9614,4584.36,4407.5985,0.9695,0.97,88017.45,83826.1
2026-08-31T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-up-or-down-on-august-31-2026,Ethereum Up or Down on August 31?,Up,3554797108771575444757595795774122033037276283081084040405621532301554342965,2026-08-31,0.6461,3926.5712,2537.2097,0.155,0.16,1587.58,1512.0
2026-08-31T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-80k-on-september-1-2026,"Will the price of Bitcoin be above $80,000 on September 1?",No,37228446369489895082589917045842868998110984638616467079166403626997750492707,2026-09-01,0.8725,3807.96,3322.7784,0.895,0.91,5187.0,4940.0
2026-08-31T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-up-or-down-on-august-31-2026,Ethereum Up or Down on August 31?,Down,41744918990188065235460765889882837520788874296796513408075952158341303049529,2026-08-31,0.2046,3077.12,629.6227,0.845,0.85,0.0,0.0
2026-08-31T07:12:10+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-80k-on-september-1-2026,"Will the price of Bitcoin be above $80,000 on September 1?",Yes,53052153748355247614025905990652449352217395699217373497136222024665343544468,2026-09-01,0.2059,1295.3,266.8129,0.105,0.12,1060.18,1009.7
2026-08-31T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2300-on-august-31-2026,"Will the price of Ethereum be above $2,300 on August 31?",Yes,18351495622891431676741053553843722802178377970552215635642021615420784375857,2026-08-31,0.9633,1236.0818,1190.8004,0.976,0.979,9049.96,8619.0
2026-08-31T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-76k-on-september-2-2026,"Will the price of Bitcoin be above $76,000 on September 2?",Yes,52771377590894351447006846327533647844927668464596667430949092486814812817062,2026-09-02,0.8199,1191.43,976.9702,0.815,0.82,5218.8,4970.3
2026-08-31T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-up-or-down-on-august-31-2026,Bitcoin Up or Down on August 31?,Up,29971711305698260053185894265641839145611272319611228750598187180830366748211,2026-08-31,0.4823,844.4082,407.2825,0.205,0.21,3915.25,3728.8
2026-08-31T07:12:11+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2500-on-september-1-2026,"Will the price of Ethereum be above $2,500 on September 1?",Yes,54237739886497842849910243634137964900205642333170540593997829998371775785343,2026-09-01,0.5312,356.2136,189.232,0.19,0.2,1293.3,1231.7
2026-08-31T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-76k-on-september-1-2026,"Will the price of Bitcoin be above $76,000 on September 1?",No,39962604095028512554204976251864225013030023647066563807840773417491630259067,2026-09-01,0.0992,353,35.0297,0.13,0.14,0.0,0.0
2026-08-31T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2400-on-september-1-2026,"Will the price of Ethereum be above $2,400 on September 1?",Yes,67775820971048889508202307449470513179288447058698444064860070465669414336330,2026-09-01,0.88,60,52.8,0.705,0.72,4535.81,4319.8
2026-08-31T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2300-on-september-2-2026,"Will the price of Ethereum be above $2,300 on September 2?",Yes,70201578483969901889735602740898460406147449867298394733470067451081406412474,2026-09-02,0.88,59,51.92,0.93,0.949,0.0,0.0
2026-08-31T07:12:12+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,ethereum-above-2600-on-september-2-2026,"Will the price of Ethereum be above $2,600 on September 2?",Yes,41967100091059189797881215786887815548628041189035868693465557416591560399844,2026-09-02,0.2103,50.31,10.5822,0.0445,0.059,358.65,341.6
2026-08-31T07:12:13+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-up-or-down-on-august-31-2026,Bitcoin Up or Down on August 31?,Down,17050662551250997359783037897081587026734890765439031233603007458215770726041,2026-08-31,0.59,20,11.8,0.795,0.8,0.0,0.0
2026-08-31T07:12:13+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-74k-on-september-2-2026,"Will the price of Bitcoin be above $74,000 on September 2?",Yes,10704405034250471221886537425106116527746259464073144528648084840101708087964,2026-09-02,0.937,15.873,14.873,0.959,0.962,15421.63,14687.3
2026-08-31T07:12:13+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-80k-on-september-2-2026,"Will the price of Bitcoin be above $80,000 on September 2?",Yes,110163378908965195581083525576278419919232405623123646359129336326574682279885,2026-09-02,0.31,5,1.55,0.185,0.19,1221.65,1163.5
2026-08-31T07:12:14+00:00,0x0fe40e887acbd0022f89d996acce26ab428501b7,bitcoin-above-78k-on-september-1-2026,"Will the price of Bitcoin be above $78,000 on September 1?",No,47173201268050673264558806128117144379258033366885851608800808165761291406362,2026-09-01,0.26,3.5405,0.9205,0.515,0.53,0.0,0.0
2026-08-31T07:12:14+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-above-76k-on-august-31-2026,"Will the price of Bitcoin be above $76,000 on August 31?",Yes,55868002590367561119722085624428102635671919945232274902249142235209463809050,2026-08-31,0.8946,245.034,219.218,0.948,0.952,0.0,0.0
2026-08-31T07:12:14+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-above-80k-on-august-31-2026,"Will the price of Bitcoin be above $80,000 on August 31?",No,76289501164088171140881209657876122479523098190094992832918370918267940596642,2026-08-31,0.8817,215,189.5834,0.956,0.959,0.0,0.0
2026-08-31T07:12:14+00:00,0x60062ecbce1b143ed4955129377d2ff3632ac7e4,bitcoin-up-or-down-on-august-31-2026,Bitcoin Up or Down on August 31?,Down,17050662551250997359783037897081587026734890765439031233603007458215770726041,2026-08-31,0.557,91.05,50.7197,0.795,0.8,0.0,0.0
2026-08-31T07:12:15+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-80k-on-september-1-2026,"Will the price of Bitcoin be above $80,000 on September 1?",Yes,53052153748355247614025905990652449352217395699217373497136222024665343544468,2026-09-01,0.1202,6197.25,745.0891,0.105,0.12,83.16,79.2
2026-08-31T07:12:15+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-up-or-down-on-august-31-2026,Bitcoin Up or Down on August 31?,Down,17050662551250997359783037897081587026734890765439031233603007458215770726041,2026-08-31,0.8069,2720.288,2195.0994,0.795,0.8,9418.49,8970.0
2026-08-31T07:12:15+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-78k-on-august-31-2026,"Will the price of Bitcoin be above $78,000 on August 31?",No,8156042051252095686442258245576866854161579760928860555462085952428038975352,2026-08-31,0.6096,2549.128,1554.108,0.505,0.51,6509.1,6199.1
2026-08-31T07:12:16+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-74k-on-september-1-2026,"Will the price of Bitcoin be above $74,000 on September 1?",Yes,79908518712321433941575501580648275922323211421303869450453546099086167575926,2026-09-01,0.9701,1655.06,1605.6432,0.9695,0.97,88017.45,83826.1
2026-08-31T07:12:16+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-76k-on-september-1-2026,"Will the price of Bitcoin be above $76,000 on September 1?",Yes,100670661855508947019812201048078439832742780366255285445170331717220937012260,2026-09-01,0.88,1180,1038.4,0.87,0.88,7098.5,6760.5
2026-08-31T07:12:16+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-78k-on-september-1-2026,"Will the price of Bitcoin be above $78,000 on September 1?",No,47173201268050673264558806128117144379258033366885851608800808165761291406362,2026-09-01,0.558,1109.0565,618.9101,0.515,0.53,3422.62,3259.6
2026-08-31T07:12:16+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-82k-on-september-1-2026,"Will the price of Bitcoin be above $82,000 on September 1?",No,32428051000508445866913012092734912335934804440851335634657154527495517970775,2026-09-01,0.9788,1075.862,1053.1215,0.9745,0.976,64447.16,61378.2
2026-08-31T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-76k-on-september-1-2026,"Will the price of Bitcoin be above $76,000 on September 1?",No,39962604095028512554204976251864225013030023647066563807840773417491630259067,2026-09-01,0.2368,959.6767,227.3023,0.13,0.14,888.23,845.9
2026-08-31T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-82k-on-august-30-2026,"Will Bitcoin reach $82,000 on August 30?",Yes,48595250289060105145680586368275728699258431908262206612381494854729358254587,2026-08-31,0.0128,832.8421,10.6603,0,,,
2026-08-31T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-79k-on-august-31-2026,"Will Bitcoin reach $79,000 on August 31?",No,40586588404484049829502288424377780137187020211765150712087221056468431161536,2026-09-01,0.68,728.5937,495.4437,0.555,0.61,1017.65,969.2
2026-08-31T07:12:17+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-up-or-down-on-august-31-2026,Bitcoin Up or Down on August 31?,Up,29971711305698260053185894265641839145611272319611228750598187180830366748211,2026-08-31,0.3492,712.4577,248.8072,0.205,0.21,3913.34,3727.0
2026-08-31T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-70k-on-september-1-2026,"Will the price of Bitcoin be above $70,000 on September 1?",Yes,14463859355674170851318512299394230211066741294148984185159087181335219389149,2026-09-01,0.9916,638.1542,632.8084,0.9975,0.998,10321.39,9829.9
2026-08-31T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-73k-on-august-31-2026,"Will Bitcoin dip to $73,000 on August 31?",No,62714595809554247236533286105836339736724933052631236612429698073640013116117,2026-09-01,0.9923,599.9942,595.3941,0.9945,0.998,1083.27,1031.7
2026-08-31T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-70k-on-september-1-2026,"Will the price of Bitcoin be above $70,000 on September 1?",No,50836203200710863337063097471590660062321587750445522011851818823716301345859,2026-09-01,0.003,590,1.77,0.0025,0.003,1.08,1.0
2026-08-31T07:12:18+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,ethereum-up-or-down-on-august-31-2026,Ethereum Up or Down on August 31?,Down,41744918990188065235460765889882837520788874296796513408075952158341303049529,2026-08-31,0.8835,518.1828,457.8213,0.845,0.85,7038.56,6703.4
2026-08-31T07:12:19+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-75k-on-august-30-2026,"Will Bitcoin dip to $75,000 on August 30?",Yes,58011032086516355127033976326609452552022454488398612017003127766009408442653,2026-08-31,0.0013,418,0.5617,0,,,
2026-08-31T07:12:19+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-79k-on-august-31-2026,"Will Bitcoin reach $79,000 on August 31?",Yes,55956090112565418778033904090078713540912192147629230407042418140289767479526,2026-09-01,0.487,269,131.0096,0.445,0.5,25.05,23.9
2026-08-31T07:12:20+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-72k-on-september-1-2026,"Will the price of Bitcoin be above $72,000 on September 1?",Yes,20630797993409734240197443123391037447634914949824151027219992569885917753812,2026-09-01,0.989,201.8481,199.6278,0.9935,0.995,75565.1,71966.8
2026-08-31T07:12:20+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-reach-83k-on-august-31-2026,"Will Bitcoin reach $83,000 on August 31?",No,59310151923053333077973278352053438452649874524802724866841351647219819837656,2026-09-01,0.99,200,198,0.994,0.998,1083.27,1031.7
2026-08-31T07:12:20+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-82k-on-september-1-2026,"Will the price of Bitcoin be above $82,000 on September 1?",Yes,65565767817140126443859921170272351698804801012072067680593364331851802685023,2026-09-01,0.026,194.7535,5.0635,0.0255,0.027,2.08,2.0
2026-08-31T07:12:20+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-84k-on-september-1-2026,"Will the price of Bitcoin be above $84,000 on September 1?",No,34916671921907464865292123337353693478931615947004230824901788966806383936703,2026-09-01,0.989,169.0909,167.2309,0.992,0.995,43866.13,41777.3
2026-08-31T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,ethereum-up-or-down-on-august-31-2026,Ethereum Up or Down on August 31?,Up,3554797108771575444757595795774122033037276283081084040405621532301554342965,2026-08-31,0.115,160.7336,18.4861,0.155,0.16,0.0,0.0
2026-08-31T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-77k-on-august-31-2026,"Will Bitcoin dip to $77,000 on August 31?",No,107335665261360051606980516650581290264387809926724221266298521170890693315109,2026-09-01,0.54,149,80.46,0.5,0.53,436.25,415.5
2026-08-31T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,will-bitcoin-dip-to-76k-on-august-31-2026,"Will Bitcoin dip to $76,000 on August 31?",No,7982686842181912579923208755612140163217798516944703536591188413929399181789,2026-09-01,0.77,117.3913,90.3913,0.815,0.84,0.0,0.0
2026-08-31T07:12:21+00:00,0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb,bitcoin-above-76k-on-august-31-2026,"Will the price of Bitcoin be above $76,000 on August 31?",No,68766781886061008059711260662942987946988205951284654188160961023058411363121,2026-08-31,0.0993,100.1871,9.9548,0.052,0.056,419.53,399.6
2026-08-31T07:12:22+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-up-or-down-on-august-31-2026,Bitcoin Up or Down on August 31?,Down,17050662551250997359783037897081587026734890765439031233603007458215770726041,2026-08-31,0.5614,1840.103,1033.0801,0.795,0.8,0.0,0.0
2026-08-31T07:12:22+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-70k-on-september-4-2026,"Will the price of Bitcoin be above $70,000 on September 4?",Yes,80159793659920880680943869134703662991423803849224020082051792048857951049306,2026-09-04,0.977,1406.1478,1373.8985,0.9765,0.983,155443.88,148041.8
2026-08-31T07:12:23+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-70k-on-september-5-2026,"Will the price of Bitcoin be above $70,000 on September 5?",Yes,74185924330508446019285443405854613090250139262034316809300019377452370801201,2026-09-05,0.9797,749.8277,734.6591,0.975,0.985,160016.66,152396.8
2026-08-31T07:12:23+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-up-or-down-on-august-31-2026,Bitcoin Up or Down on August 31?,Up,29971711305698260053185894265641839145611272319611228750598187180830366748211,2026-08-31,0.2304,307.9475,70.9796,0.205,0.21,1663.18,1584.0
2026-08-31T07:12:23+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,will-solana-reach-110-on-august-30-2026,Will Solana reach $110 on August 30?,Yes,98713463342214252170587567173500461567354937710912656949320224833477003344280,2026-08-31,0.2299,176.5883,40.6151,0,,,
2026-08-31T07:12:23+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-78k-on-september-3-2026,"Will the price of Bitcoin be above $78,000 on September 3?",No,64269686380390424428149986223156945531249395168706928898291042585973082810526,2026-09-03,0.56,58.6234,32.8327,0.51,0.52,2983.43,2841.4
2026-08-31T07:12:24+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-78k-on-september-6-2026,"Will the price of Bitcoin be above $78,000 on September 6?",No,26557655939576487434206794164784316792339303346187717779121707183128536187830,2026-09-06,0.5238,25.3843,13.2973,0.51,0.53,2650.0,2523.8
2026-08-31T07:12:24+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,ethereum-above-2600-on-august-31-2026,"Will the price of Ethereum be above $2,600 on August 31?",Yes,73894382956549384346196767491749465424526713460831919063711295227300443166383,2026-08-31,0.0569,18.0701,1.0299,0.008,0.009,145.99,139.0
2026-08-31T07:12:24+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-78k-on-september-1-2026,"Will the price of Bitcoin be above $78,000 on September 1?",No,47173201268050673264558806128117144379258033366885851608800808165761291406362,2026-09-01,0.5209,8.2618,4.3036,0.515,0.53,3350.82,3191.3
2026-08-31T07:12:25+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,ethereum-above-2600-on-september-4-2026,"Will the price of Ethereum be above $2,600 on September 4?",Yes,78471428623474797175976003107964434196397183728827540211369334998311399638264,2026-09-04,0.2199,4.7272,1.0399,0.1,0.12,692.72,659.7
2026-08-31T07:12:25+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,ethereum-above-2600-on-september-5-2026,"Will the price of Ethereum be above $2,600 on September 5?",Yes,28852495897833051067968795760437551546464601695827432103432425254288259495872,2026-09-05,0.3,3.5,1.05,0.115,0.13,796.28,758.4
2026-08-31T07:12:25+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,bitcoin-above-78k-on-september-6-2026,"Will the price of Bitcoin be above $78,000 on September 6?",Yes,71587425432844780130828469298468128196346291942779617221123381487156160232247,2026-09-06,0.4699,1.7838,0.8384,0.49,0.51,0.0,0.0
2026-08-31T07:12:25+00:00,0xeeb69a3468fedb81d1073b4187bb8b50f1d2cc67,ethereum-above-2600-on-september-2-2026,"Will the price of Ethereum be above $2,600 on September 2?",No,88590305799949338373300431750977974542471493689702741496286442149544002207120,2026-09-02,0.8999,1.2111,1.0899,0.9555,0.97,0.0,0.0
2026-08-31T07:12:26+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,ethereum-up-or-down-on-august-31-2026,Ethereum Up or Down on August 31?,Down,41744918990188065235460765889882837520788874296796513408075952158341303049529,2026-08-31,0.883,11955.6082,10557.5674,0.845,0.85,7038.56,6703.4
2026-08-31T07:12:27+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,ethereum-above-2000-on-september-4-2026,"Will the price of Ethereum be above $2,000 on September 4?",Yes,42884157109499033441877238969551472256604911643999220739780472669657325946574,2026-09-04,0.975,4150,4046.25,0.9795,0.986,135793.72,129327.4
2026-08-31T07:12:27+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,ethereum-above-2000-on-september-5-2026,"Will the price of Ethereum be above $2,000 on September 5?",Yes,102883839407328044337131965865039685352702336552469442527492779390502818186111,2026-09-05,0.975,3000,2925,0.9785,0.985,169376.01,161310.5
2026-08-31T07:12:27+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,bitcoin-above-80k-on-september-5-2026,"Will the price of Bitcoin be above $80,000 on September 5?",No,88522313292111052926538277461279168915659619482150181261946363358189653165198,2026-09-05,0.65,93.6506,60.8728,0.755,0.78,0.0,0.0
2026-08-31T07:12:27+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,bitcoin-above-80k-on-september-6-2026,"Will the price of Bitcoin be above $80,000 on September 6?",Yes,60891505523809866183390268137502858406461453708387793951246057752055293075779,2026-09-06,0.2342,70,16.3999,0.265,0.29,0.0,0.0
2026-08-31T07:12:28+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,solana-above-120-on-september-1-2026,Will the price of Solana be above $120 on September 1?,Yes,99844400932023261274260082381188487869636359994015528106956757460381789431315,2026-09-01,0.0119,26.77,0.3212,0.0115,0.013,0.0,0.0
2026-08-31T07:12:28+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,solana-above-120-on-september-3-2026,Will the price of Solana be above $120 on September 3?,Yes,64380637959572209595887218418023198831881575878712676278978364939855395103608,2026-09-03,0.05,18.9473,0.9473,0.0215,0.033,1.29,1.2
2026-08-31T07:12:28+00:00,0xe9c6312464b52aa3eff13d822b003282075995c9,solana-above-80-on-september-2-2026,Will the price of Solana be above $80 on September 2?,Yes,106601940128299374775890893405449511095226367860413493342820484377078705046267,2026-09-02,0.965,5,4.825,0.9785,0.999,19.98,19.0
