veto_timestamp_utc,market_id,strategy,subtype,direction,motivo_origen,precio_plan,stake_eur,ratio_inicial,muestras_json,mejora_detectada,t_mejora_s,ratio_max
2026-08-05T03:36:44+00:00,3324857,GBM_LATE_15M_ESPACIO_ATR,XRP#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.94],[10.1,0.0,0.94],[15.2,0.0,0.94],[20.3,0.0,0.94],[25.5,0.0,0.94],[30.6,0.0,0.94],[35.7,0.0,0.94],[40.9,0.0,0.94],[46.1,0.0,0.94],[51.5,0.0,0.94],[56.8,0.0,0.94],[62.0,0.0,0.94]]",0,,0.0
2026-08-05T03:36:43+00:00,3324851,GBM_LATE_15M_TARDIO,SOL#15min,BUY_YES,candidato_evaluacion,0.575,1.05,0.0,"[[5.0,0.0,0.77],[10.1,0.0,0.78],[15.2,0.0,0.79],[20.3,0.0,0.8],[25.4,0.0,0.8],[30.6,0.0,0.85],[35.7,0.0,0.85],[40.9,0.0,0.85],[46.0,0.0,0.85],[51.5,0.0,0.84],[56.9,0.0,0.85],[62.3,0.0,0.84]]",0,,0.0
2026-08-05T03:42:34+00:00,3324905,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.83],[10.1,0.0,0.83],[15.2,0.0,0.8],[20.5,0.0,0.83],[25.6,0.0,0.82],[30.9,0.0,0.83],[36.0,0.0,0.86],[41.1,0.0,0.86],[46.2,0.0,0.87],[51.3,0.0,0.89],[56.4,0.0,0.89],[61.6,0.0,0.91]]",0,,0.0
2026-08-05T03:42:35+00:00,3324904,FAVORITO_CONFIRMADO,XRP#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.86],[10.1,0.0,0.87],[15.2,0.0,0.87],[20.5,0.0,0.87],[25.6,0.0,0.87],[30.8,0.0,0.84],[35.9,0.0,0.84],[41.1,0.0,0.84],[46.2,0.0,0.84],[51.3,0.0,0.85],[56.4,0.0,0.87],[61.7,0.0,0.89]]",0,,0.0
2026-08-05T03:42:35+00:00,3324907,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.6],[10.1,0.0,0.6],[15.2,0.0,0.6],[20.5,0.0,0.64],[25.6,0.0,0.65],[30.8,0.0,0.67],[36.0,0.0,0.64],[41.1,0.0,0.64],[46.2,0.0,0.74],[51.3,0.0,0.76],[56.5,0.0,0.77],[62.0,0.0,0.79]]",0,,0.0
2026-08-05T03:42:36+00:00,3324846,UPDOWN_GBM_15M_TARDIO,BTC#15min,BUY_NO,candidato_evaluacion,0.003,1.05,0.0,"[[5.0,0.0,0.01],[10.1,0.0,0.009],[15.2,0.0,0.009],[20.5,0.0,0.009],[25.6,0.0,0.005],[30.8,0.0,0.005],[35.9,0.0,0.005],[41.1,0.0,0.005],[46.2,0.0,0.004],[51.3,0.3,0.003],[56.5,0.5,0.003],[62.1,0.3,0.003]]",0,,0.5
2026-08-05T03:45:49+00:00,3324917,FAVORITO_CONFIRMADO,SOL#5min,BUY_YES,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,87.5,0.51],[10.1,0.0,0.59],[15.2,0.0,0.59],[20.3,0.0,0.59],[25.4,0.0,0.59],[30.5,60.8,0.58],[35.7,58.0,0.58],[40.7,100.1,0.57],[45.8,102.5,0.56],[51.1,100.8,0.56],[56.1,105.1,0.53],[61.2,68.8,0.54]]",1,5.0,105.1
2026-08-05T03:45:48+00:00,3324910,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.65,1.05,0.0,"[[5.0,0.0,0.74],[10.1,0.0,0.79],[15.3,0.0,0.81],[20.4,0.0,0.81],[25.4,0.0,0.81],[30.5,0.0,0.81],[35.7,0.0,0.76],[40.7,0.0,0.76],[45.9,0.0,0.78],[51.0,0.0,0.78],[56.2,0.0,0.82],[61.3,0.0,0.84]]",0,,0.0
2026-08-05T03:45:49+00:00,3324912,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.65],[10.2,0.0,0.64],[15.3,0.0,0.65],[20.4,0.0,0.65],[25.5,0.0,0.64],[30.6,0.0,0.65],[35.7,0.0,0.65],[41.0,0.0,0.65],[46.0,0.0,0.64],[51.2,0.0,0.64],[56.4,0.0,0.71],[61.5,0.0,0.71]]",0,,0.0
2026-08-05T03:49:03+00:00,3324915,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BTC#5min,BUY_YES,candidato_evaluacion,0.7,1.05,0.0,"[[5.0,0.0,0.94],[10.1,0.0,0.96],[15.2,0.0,0.97],[20.3,0.0,0.98],[25.5,0.0,0.98],[30.6,0.0,0.98],[35.7,0.0,0.98],[40.9,0.0,0.99],[45.9,0.0,0.99],[51.1,0.0,null],[56.2,0.0,null],[61.9,0.0,null]]",0,,0.0
2026-08-05T03:49:03+00:00,3324912,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,XRP#5min,BUY_YES,candidato_evaluacion,0.71,1.05,0.0,"[[5.0,0.0,0.87],[10.1,0.0,0.94],[15.2,0.0,0.96],[20.4,0.0,0.97],[25.5,0.0,0.97],[30.6,0.0,0.94],[35.8,0.0,0.96],[40.9,0.0,0.96],[46.0,0.0,0.96],[51.1,0.0,0.96],[56.3,0.0,null],[61.9,0.0,null]]",0,,0.0
2026-08-05T03:49:06+00:00,3324920,GBM_LATE_15M,BTC#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.7],[10.1,0.0,0.72],[15.2,0.0,0.72],[20.4,0.0,0.72],[25.5,0.0,0.71],[30.7,0.0,0.7],[35.9,0.0,0.7],[41.2,0.0,0.7],[46.3,0.0,0.72],[51.4,0.0,0.72],[56.5,0.0,0.73],[61.6,0.0,0.73]]",0,,0.0
2026-08-05T03:49:05+00:00,3324920,UPDOWN_GBM_15M_TARDIO,BTC#15min,BUY_NO,candidato_evaluacion,0.25,1.05,0.0,"[[5.0,0.0,0.31],[10.1,0.0,0.29],[15.2,0.0,0.29],[20.3,0.0,0.29],[25.4,0.0,0.3],[30.7,0.0,0.31],[36.0,0.0,0.31],[41.2,0.0,0.31],[46.3,0.0,0.29],[51.4,0.0,0.29],[56.5,0.0,0.28],[61.6,0.0,0.28]]",0,,0.0
2026-08-05T03:49:06+00:00,3324918,GBM_LATE_15M_ESPACIO_ATR,ETH#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.74],[10.1,0.0,0.77],[15.2,0.0,0.77],[20.3,0.0,0.78],[25.4,0.0,0.74],[30.7,0.0,0.72],[36.0,0.0,0.72],[41.3,0.0,0.72],[46.4,0.0,0.74],[51.5,0.0,0.74],[56.6,0.0,0.78],[61.8,0.0,0.78]]",0,,0.0
2026-08-05T03:50:45+00:00,3324923,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.63,1.05,0.0,"[[5.0,0.0,0.74],[10.1,0.0,0.77],[15.2,0.0,0.78],[20.4,0.0,0.84],[25.7,0.0,0.68],[31.2,0.0,0.68],[36.3,0.0,0.68],[41.4,0.0,0.69],[46.5,29.2,0.64],[51.5,0.3,0.64],[56.7,0.0,0.69],[61.9,0.0,0.7]]",1,46.5,29.2
2026-08-05T03:50:45+00:00,3324926,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.62,1.05,0.0,"[[5.0,0.0,0.7],[10.1,0.0,0.71],[15.2,0.0,0.71],[20.4,0.0,0.71],[25.8,0.0,0.71],[31.0,0.0,0.72],[36.1,0.0,0.71],[41.2,0.0,0.72],[46.3,0.0,0.71],[51.4,0.0,0.73],[56.7,0.0,0.75],[61.9,0.0,0.68]]",0,,0.0
2026-08-05T03:50:48+00:00,3324918,GBM_LATE_15M_TARDIO,ETH#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.78],[10.2,0.0,0.84],[15.4,0.0,0.86],[20.7,0.0,0.82],[25.9,0.0,0.8],[31.0,0.0,0.79],[36.1,0.0,0.81],[41.3,0.0,0.81],[46.5,0.0,0.81],[51.7,0.0,0.84],[57.3,0.0,0.79],[62.5,0.0,0.82]]",0,,0.0
2026-08-05T03:50:47+00:00,3324911,GBM_LATE_15M,DOGE#15min,BUY_YES,candidato_evaluacion,0.485,1.05,0.0,"[[5.0,0.0,0.83],[10.2,0.0,0.85],[15.4,0.0,0.84],[20.7,0.0,0.85],[25.9,0.0,0.84],[31.0,0.0,0.84],[36.1,0.0,0.84],[41.3,0.0,0.85],[46.5,0.0,0.85],[51.7,0.0,0.85],[57.3,0.0,0.83],[62.5,0.0,0.83]]",0,,0.0
2026-08-05T03:50:47+00:00,3324909,GBM_LATE_15M_TARDIO,SOL#15min,BUY_YES,candidato_evaluacion,0.515,1.05,0.0,"[[5.0,0.0,0.57],[10.2,0.0,0.61],[15.4,0.0,0.62],[20.7,0.0,0.61],[25.9,0.0,0.61],[31.0,0.0,0.61],[36.1,0.0,0.61],[41.3,0.0,0.58],[46.5,0.0,0.58],[51.6,0.0,0.63],[57.3,0.0,0.55],[62.5,0.0,0.6]]",0,,0.0
2026-08-05T03:50:46+00:00,3324908,GBM_LATE_15M_TARDIO,BNB#15min,BUY_YES,candidato_evaluacion,0.49,1.05,0.0,"[[5.0,0.0,0.58],[10.2,0.0,0.59],[15.5,0.0,0.59],[21.0,0.0,0.59],[26.1,0.0,0.59],[31.2,15.4,0.48],[36.3,35.0,0.44],[41.4,19.9,0.44],[46.5,32.7,0.45],[51.7,30.4,0.45],[57.3,123.8,0.35],[62.5,122.0,0.36]]",1,31.2,123.8
2026-08-05T03:50:49+00:00,3324920,GBM_LATE_15M_TARDIO,BTC#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.77],[10.1,0.0,0.81],[15.4,0.0,0.83],[20.6,0.0,0.82],[25.9,0.0,0.82],[31.0,0.0,0.83],[36.1,0.0,0.83],[41.3,0.0,0.85],[46.5,0.0,0.86],[51.7,0.0,0.88],[57.2,0.0,0.8],[62.5,0.0,0.82]]",0,,0.0
2026-08-05T03:50:48+00:00,3324916,GBM_LATE_15M_TARDIO,XRP#15min,BUY_YES,candidato_evaluacion,0.515,1.05,0.0,"[[5.0,0.0,0.77],[10.2,0.0,0.77],[15.4,0.0,0.83],[21.0,0.0,0.71],[26.3,0.0,0.72],[31.4,0.0,0.72],[36.5,0.0,0.72],[41.7,0.0,0.7],[46.8,0.0,0.7],[52.2,0.0,0.71],[57.4,0.0,0.7],[62.7,0.0,0.74]]",0,,0.0
2026-08-05T03:56:12+00:00,3324918,GBM_LATE_15M_PYCONFIRMADO,ETH#15min,BUY_YES,candidato_evaluacion,0.775,1.05,0.0,"[[5.0,0.0,0.94],[10.1,0.0,0.95],[15.2,0.0,0.93],[20.6,0.0,0.95],[25.8,0.0,0.95],[30.9,0.0,0.95],[36.1,0.0,0.97],[41.2,0.0,0.97],[46.4,0.0,0.97],[51.4,0.0,0.97],[56.5,0.0,0.96],[61.8,0.0,0.96]]",0,,0.0
2026-08-05T03:56:12+00:00,3325129,RESOLUTION_SNIPER,SOL#sniper,BUY_NO,candidato_evaluacion,0.9105,1.05,0.0,"[[5.0,0.0,null],[10.1,0.0,null],[15.2,0.0,null],[20.6,0.0,null],[25.7,0.0,null],[30.9,0.0,null],[36.1,0.0,null],[41.2,0.0,null],[46.4,0.0,null],[51.5,0.0,null],[56.6,0.0,null],[61.9,0.0,null]]",0,,0.0
2026-08-05T03:56:11+00:00,3325342,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,candidato_evaluacion,0.56,1.05,0.0,"[[5.0,0.0,0.6],[10.1,0.0,0.69],[15.2,0.0,0.73],[20.6,0.0,0.63],[25.7,0.0,0.63],[30.9,1041.7,0.52],[36.0,1886.7,0.42],[41.1,1024.5,0.48],[46.5,348.3,0.56],[51.5,0.0,0.63],[56.7,0.0,0.67],[61.9,0.0,0.75]]",1,30.9,1886.7
2026-08-05T03:56:11+00:00,3324911,GBM_LATE_15M_ESPACIO_ATR,DOGE#15min,BUY_YES,candidato_evaluacion,0.485,1.05,0.0,"[[5.0,0.0,0.97],[10.1,0.0,0.97],[15.2,0.0,0.97],[20.6,0.0,0.97],[25.8,0.0,0.97],[30.9,0.0,0.97],[36.1,0.0,0.97],[41.3,0.0,0.97],[46.5,0.0,0.97],[51.6,0.0,0.97],[56.7,0.0,0.97],[61.9,0.0,0.97]]",0,,0.0
2026-08-05T03:56:55+00:00,3324909,FAVORITO_CONFIRMADO,SOL#15min,BUY_YES,candidato_evaluacion,0.58,1.05,0.0,"[[5.0,0.0,0.65],[10.1,0.0,0.65],[15.2,36.7,0.53],[20.4,111.1,0.41],[25.5,78.8,0.4],[30.7,68.2,0.4],[35.8,56.7,0.42],[41.0,69.8,0.42],[46.1,80.0,0.39],[51.2,15.4,0.53],[56.3,23.1,0.57],[61.3,48.7,0.28]]",1,15.2,111.1
2026-08-05T03:57:48+00:00,3325573,UPDOWN_GBM,DOGE#15min,BUY_NO,candidato_evaluacion,0.475,1.05,2.3,"[[5.0,2.3,0.48],[10.1,2.3,0.48],[15.2,2.3,0.48],[20.4,2.3,0.48],[25.5,2.3,0.48],[30.6,2.3,0.48],[35.7,2.3,0.48],[40.8,2.3,0.48],[45.9,2.3,0.48],[51.1,2.3,0.48],[56.3,2.3,0.48],[61.6,19.8,0.48]]",1,61.6,19.8
2026-08-05T04:03:05+00:00,3325556,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.75,1.05,0.0,"[[5.0,0.0,0.81],[10.1,0.0,0.97],[15.3,0.0,0.98],[20.6,0.0,0.91],[26.0,0.0,0.91],[31.1,0.0,0.91],[36.2,0.0,0.91],[41.3,0.0,0.95],[46.6,0.0,0.9],[51.7,0.0,0.9],[56.8,0.0,0.9],[62.0,0.0,0.83]]",0,,0.0
2026-08-05T04:03:06+00:00,3325554,FAVORITO_CONFIRMADO,XRP#5min,BUY_NO,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.74],[10.1,0.0,0.69],[15.3,0.0,0.77],[20.6,0.0,0.76],[26.0,0.0,0.77],[31.1,0.0,0.76],[36.2,0.0,0.72],[41.4,0.0,0.76],[46.6,0.0,0.78],[51.8,0.0,0.78],[56.9,0.0,0.89],[62.0,0.0,0.85]]",0,,0.0
2026-08-05T04:03:07+00:00,3298299,FAVORITO_CONFIRMADO,ETH#60min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.0,0.0,0.59],[10.1,16.3,0.57],[15.3,0.0,0.59],[20.4,0.0,0.6],[25.6,0.0,0.6],[30.8,0.0,0.6],[35.9,0.0,0.6],[41.2,0.0,0.61],[46.4,0.0,0.61],[51.6,0.0,0.61],[56.7,0.0,0.63],[61.9,0.0,0.62]]",1,10.1,16.3
2026-08-05T04:03:29+00:00,3325560,GBM_LATE_15M_ESPACIO_ATR,BTC#15min,BUY_NO,candidato_evaluacion,0.72,1.05,0.0,"[[5.0,0.0,0.81],[10.1,0.0,0.81],[15.3,0.0,0.83],[20.4,0.0,0.85],[25.5,0.0,0.85],[30.6,0.0,0.85],[35.7,0.0,0.85],[40.9,0.0,0.85],[46.0,0.0,0.85],[51.0,0.0,0.85],[56.1,0.0,0.81],[61.3,0.0,0.81]]",0,,0.0
2026-08-05T04:04:48+00:00,3325559,GBM_LATE_15M_ESPACIO_ATR,BNB#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.74],[10.1,0.0,0.74],[15.3,0.0,0.71],[20.5,0.0,0.67],[25.7,0.0,0.71],[30.8,0.0,0.72],[35.9,0.0,0.79],[41.0,0.0,0.79],[46.2,0.0,0.8],[51.2,0.0,0.67],[56.3,0.0,0.67],[61.4,0.0,0.71]]",0,,0.0
2026-08-05T04:04:47+00:00,3325558,UPDOWN_GBM_15M_TARDIO,SOL#15min,BUY_NO,candidato_evaluacion,0.485,1.05,0.0,"[[5.0,0.0,0.76],[10.1,0.0,0.76],[15.3,0.0,0.76],[20.5,0.0,0.81],[25.7,0.0,0.86],[30.8,0.0,0.81],[35.9,0.0,0.7],[41.0,0.0,0.7],[46.2,0.0,0.7],[51.3,0.0,0.7],[56.4,0.0,0.7],[61.5,0.0,0.68]]",0,,0.0
2026-08-05T04:04:47+00:00,3325559,GBM_LATE_15M,BNB#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.74],[10.1,0.0,0.74],[15.3,0.0,0.71],[20.5,0.0,0.67],[25.8,0.0,0.71],[30.9,0.0,0.72],[36.0,0.0,0.79],[41.1,0.0,0.79],[46.2,0.0,0.8],[51.3,0.0,0.67],[56.5,0.0,0.67],[61.5,0.0,0.71]]",0,,0.0
2026-08-05T04:04:48+00:00,3325560,GBM_LATE_15M,BTC#15min,BUY_NO,candidato_evaluacion,0.505,1.05,0.0,"[[5.0,0.0,0.79],[10.1,0.0,0.81],[15.4,0.0,0.85],[20.5,0.0,0.88],[25.6,0.0,0.86],[30.7,0.0,0.79],[35.8,0.0,0.79],[40.9,0.0,0.79],[46.0,0.0,0.79],[51.1,0.0,0.79],[56.2,0.0,0.76],[61.3,0.0,0.76]]",0,,0.0
2026-08-05T04:04:48+00:00,3325567,GBM_LATE_15M_ESPACIO_ATR,ETH#15min,BUY_NO,candidato_evaluacion,0.495,1.05,0.0,"[[5.0,0.0,0.8],[10.2,0.0,0.82],[15.5,0.0,0.86],[20.6,0.0,0.86],[25.7,0.0,0.86],[30.8,0.0,0.75],[35.9,0.0,0.77],[41.0,0.0,0.78],[46.1,0.0,0.78],[51.2,0.0,0.78],[56.3,0.0,0.78],[61.4,0.0,0.8]]",0,,0.0
2026-08-05T04:05:30+00:00,3325578,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.62,1.05,0.0,"[[5.0,32.1,0.62],[10.1,28.2,0.63],[15.2,0.0,0.67],[20.3,0.0,0.67],[25.4,0.0,0.72],[30.5,0.0,0.74],[35.6,0.0,0.74],[40.8,0.0,0.73],[45.9,0.0,0.74],[51.0,0.0,0.74],[56.1,0.0,0.75],[61.2,0.0,0.8]]",1,5.0,32.1
2026-08-05T04:05:48+00:00,3325579,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,DOGE#5min,BUY_YES,candidato_evaluacion,0.75,1.05,0.0,"[[5.0,0.0,0.84],[10.1,0.0,0.85],[15.2,0.0,0.85],[20.3,0.0,0.85],[25.4,0.0,0.85],[30.5,0.0,0.86],[35.6,0.0,0.86],[40.7,0.0,0.87],[45.8,0.0,0.87],[51.0,0.0,0.87],[56.1,0.0,0.87],[61.3,0.0,0.88]]",0,,0.0
2026-08-05T04:06:17+00:00,3325560,GBM_LATE_15M_TARDIO,BTC#15min,BUY_YES,candidato_evaluacion,0.155,1.05,0.0,"[[5.0,0.0,0.25],[10.2,0.0,0.25],[15.4,0.0,0.24],[20.5,0.0,0.21],[25.8,0.0,0.22],[31.0,0.0,0.22],[36.1,0.0,0.22],[41.3,0.0,0.22],[46.5,0.0,0.22],[51.8,0.0,0.2],[57.1,0.0,0.19],[62.2,0.0,0.19]]",0,,0.0
2026-08-05T04:06:17+00:00,3325559,GBM_LATE_15M_TARDIO,BNB#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.68],[10.2,0.0,0.74],[15.4,0.0,0.72],[20.5,0.0,0.72],[25.6,0.0,0.74],[30.9,0.0,0.74],[36.0,0.0,0.74],[41.1,0.0,0.74],[46.4,0.0,0.74],[51.7,0.0,0.68],[57.1,0.0,0.68],[62.2,0.0,0.71]]",0,,0.0
2026-08-05T04:06:19+00:00,3325581,GBM_LATE_5M,SOL#5min,BUY_YES,candidato_evaluacion,0.365,1.05,0.0,"[[5.0,0.0,0.61],[10.2,0.0,0.62],[15.3,0.0,0.63],[20.5,0.0,0.63],[25.6,0.0,0.64],[30.8,0.0,0.64],[35.9,0.0,0.64],[41.0,0.0,0.64],[46.1,0.0,0.66],[51.7,0.0,0.62],[56.9,0.0,0.62],[62.1,0.0,0.61]]",0,,0.0
2026-08-05T04:06:18+00:00,3325573,GBM_LATE_15M,DOGE#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.65],[10.2,0.0,0.65],[15.4,0.0,0.65],[20.5,0.0,0.65],[25.8,0.0,0.65],[30.9,0.0,0.65],[36.0,0.0,0.65],[41.1,0.0,0.65],[46.4,0.0,0.65],[51.7,0.0,0.65],[57.1,0.0,0.65],[62.2,0.0,0.65]]",0,,0.0
2026-08-05T04:06:19+00:00,3325573,GBM_LATE_15M_ESPACIO_ATR,DOGE#15min,BUY_YES,candidato_evaluacion,0.525,1.05,0.0,"[[5.0,0.0,0.65],[10.2,0.0,0.65],[15.4,0.0,0.65],[20.5,0.0,0.65],[25.8,0.0,0.65],[31.0,0.0,0.65],[36.1,0.0,0.65],[41.3,0.0,0.65],[46.5,0.0,0.65],[51.9,0.0,0.65],[57.2,0.0,0.65],[62.3,0.0,0.65]]",0,,0.0
2026-08-05T04:06:18+00:00,3325567,GBM_LATE_15M_TARDIO,ETH#15min,BUY_YES,candidato_evaluacion,0.165,1.05,0.0,"[[5.0,0.0,0.19],[10.2,0.0,0.19],[15.3,0.0,0.18],[20.4,0.0,0.19],[25.5,0.0,0.22],[30.6,0.0,0.21],[35.7,0.0,0.21],[40.8,0.0,0.21],[45.9,0.0,0.21],[51.7,0.0,0.19],[57.2,0.0,0.18],[62.3,0.0,0.18]]",0,,0.0
2026-08-05T04:10:41+00:00,3325651,FAVORITO_CONFIRMADO,DOGE#5min,BUY_YES,candidato_evaluacion,0.57,1.05,3.4,"[[5.1,3.4,0.59],[10.4,3.4,0.59],[15.6,23.3,0.32],[21.0,116.1,0.27],[26.2,138.1,0.31],[31.5,146.6,0.28],[36.6,141.8,0.27],[41.7,141.8,0.28],[46.9,143.1,0.27],[52.1,146.3,0.27],[57.4,152.1,0.25],[62.7,144.9,0.26]]",1,15.6,152.1
2026-08-05T04:11:15+00:00,3325655,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,candidato_evaluacion,0.55,1.05,0.0,"[[5.1,0.0,0.61],[10.4,0.0,0.61],[15.6,0.0,0.63],[20.9,0.0,0.61],[26.1,0.0,0.58],[31.2,2320.9,0.36],[36.5,2237.3,0.38],[41.9,920.0,0.45],[47.2,2201.3,0.43],[52.5,2671.2,0.35],[58.0,2302.6,0.35],[63.3,1144.3,0.43]]",1,31.2,2671.2
2026-08-05T04:11:42+00:00,3325652,FAVORITO_CONFIRMADO,SOL#5min,BUY_NO,candidato_evaluacion,0.65,1.05,0.0,"[[5.9,71.4,0.6],[11.2,107.6,0.61],[16.4,66.7,0.61],[21.8,263.7,0.51],[28.1,239.4,0.57],[33.4,25.4,0.66],[39.3,30.1,0.59],[44.5,66.1,0.6],[49.6,91.8,0.55],[54.9,164.8,0.56],[60.2,182.0,0.58]]",1,5.9,263.7
2026-08-05T04:12:09+00:00,3325555,FAVORITO_CONFIRMADO_15MIN_ALTACONVICCION,XRP#15min,BUY_YES,candidato_evaluacion,0.74,1.05,0.0,"[[5.0,23.3,0.76],[10.5,21.0,0.76],[16.1,0.0,0.78],[21.3,0.0,0.78],[26.4,0.0,0.79],[31.8,0.0,0.79],[37.2,0.0,0.79],[43.2,0.0,0.79],[48.4,4.4,0.77],[53.6,2.8,0.77],[58.8,0.0,0.79],[64.3,0.0,0.79]]",1,5.0,23.3
2026-08-05T04:13:04+00:00,3325656,FAVORITO_CONFIRMADO,XRP#5min,BUY_YES,candidato_evaluacion,0.66,1.05,3.9,"[[5.3,9.6,0.66],[10.6,0.0,0.71],[16.0,9.7,0.66],[21.4,52.3,0.57],[26.7,114.5,0.12],[32.0,126.4,0.08],[37.1,114.2,0.08],[42.2,108.8,0.04],[47.5,115.0,0.08],[52.9,105.5,0.07],[58.2,104.1,0.05],[63.9,111.7,0.06]]",1,5.3,126.4
2026-08-05T04:13:04+00:00,3325560,BALLENAS_TARDIAS,BTC#15min,BUY_YES,candidato_evaluacion,0.04,1.05,0.0,"[[5.2,0.0,0.06],[10.6,0.0,0.06],[16.0,0.0,0.06],[21.6,0.0,0.06],[26.9,6.2,0.04],[32.2,6.6,0.03],[37.3,6.9,0.03],[42.5,10.4,0.02],[47.7,11.8,0.01],[53.1,9.8,0.01],[58.4,14.7,0.01],[63.9,14.0,0.009]]",1,26.9,14.7
2026-08-05T04:13:05+00:00,3325652,GBM_LATE_5M,SOL#5min,BUY_YES,candidato_evaluacion,0.495,1.05,0.0,"[[5.2,0.0,0.59],[10.5,0.0,0.62],[16.0,18.8,0.47],[21.6,33.8,0.4],[27.1,147.3,0.23],[32.4,207.6,0.22],[37.8,263.8,0.24],[42.9,278.5,0.17],[48.1,352.3,0.13],[53.6,324.4,0.11],[58.8,442.1,0.04],[64.1,487.6,0.04]]",1,16.0,487.6
2026-08-05T04:15:31+00:00,3325658,FAVORITO_CONFIRMADO,BTC#5min,BUY_NO,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.71],[10.2,0.0,0.77],[15.6,0.0,0.7],[21.0,0.0,0.74],[26.5,0.0,0.76],[31.8,0.0,0.78],[37.0,0.0,0.77],[42.2,0.0,0.75],[47.6,0.0,0.8],[53.2,0.0,0.84],[58.8,0.0,0.86],[64.3,0.0,0.87]]",0,,0.0
2026-08-05T04:15:31+00:00,3325663,FAVORITO_CONFIRMADO,ETH#5min,BUY_NO,candidato_evaluacion,0.57,1.05,0.0,"[[5.0,0.0,0.66],[10.2,0.0,0.77],[15.6,0.0,0.65],[20.9,0.0,0.65],[26.2,0.0,0.65],[31.4,0.0,0.68],[36.7,0.0,0.61],[41.9,21.2,0.57],[47.6,5.5,0.58],[53.2,0.0,0.6],[58.8,0.0,0.61],[64.3,0.0,0.61]]",1,41.9,21.2
2026-08-05T04:16:51+00:00,3325665,FAVORITO_CONFIRMADO_5MIN_ALTACONVICCION,BNB#5min,BUY_YES,candidato_evaluacion,0.79,1.05,0.0,"[[5.0,0.0,0.87],[10.4,13.1,0.8],[16.2,8.5,0.81],[21.6,4.4,0.77],[27.1,4.6,0.81],[32.8,0.0,0.88],[38.5,0.0,0.87],[44.0,0.0,0.87],[49.4,0.0,0.87],[54.5,0.0,0.87],[59.8,0.0,0.87]]",1,10.4,13.1
2026-08-05T04:21:01+00:00,3325670,GBM_LATE_15M,ETH#15min,BUY_YES,candidato_evaluacion,0.39,1.05,0.0,"[[5.0,0.0,0.86],[10.2,0.0,0.86],[15.3,0.0,0.84],[20.7,0.0,0.81],[25.8,0.0,0.82],[30.9,0.0,0.76],[36.2,0.0,0.76],[41.3,0.0,0.76],[46.5,0.0,0.76],[51.9,0.0,0.76],[57.0,0.0,0.76],[62.2,0.0,0.77]]",0,,0.0
2026-08-05T04:21:00+00:00,3325660,GBM_LATE_15M,XRP#15min,BUY_YES,candidato_evaluacion,0.32,1.05,0.0,"[[5.0,0.0,0.76],[10.1,0.0,0.75],[15.2,0.0,0.71],[20.8,0.0,0.68],[25.9,0.0,0.67],[31.0,0.0,0.58],[36.2,0.0,0.58],[41.3,0.0,0.58],[46.7,0.0,0.58],[52.0,0.0,0.57],[57.2,0.0,0.57],[62.3,0.0,0.57]]",0,,0.0
