ts_deteccion_utc,market_id,activo,ventana_min,direccion,lag_apertura_s,restante_s,py_ask_yes,profundidad_ratio,profundidad_ask
2026-08-20T04:05:02+00:00,3714278,SOL,5,BUY_YES,2.03,298.0,0.67,76.0,0.67
2026-08-20T04:05:02+00:00,3714279,BTC,5,BUY_YES,2.03,298.0,0.58,345.9,0.58
2026-08-20T04:05:30+00:00,3714279,BTC,5,BUY_NO,30.89,269.1,0.43,44.6,0.59
2026-08-20T04:10:02+00:00,3714322,SOL,5,BUY_YES,2.02,298.0,0.75,145.7,0.75
2026-08-20T04:10:02+00:00,3714325,BTC,5,BUY_YES,2.02,298.0,0.73,697.8,0.73
2026-08-20T04:15:03+00:00,3714327,BTC,5,BUY_YES,2.03,298.0,0.56,677.9,0.55
2026-08-20T04:15:38+00:00,3714337,SOL,5,BUY_YES,36.9,263.1,0.62,138.0,0.62
2026-08-20T04:15:58+00:00,3714327,BTC,5,BUY_NO,58.63,241.4,0.45,43.3,0.57
2026-08-20T04:16:15+00:00,3714340,BTC,15,BUY_NO,75.16,824.8,0.42,82.8,0.59
2026-08-20T04:20:02+00:00,3714345,BTC,5,BUY_YES,2.02,298.0,0.57,466.2,0.57
2026-08-20T04:20:02+00:00,3714348,SOL,5,BUY_YES,2.01,298.0,0.65,22.0,0.65
2026-08-20T04:20:18+00:00,3714345,BTC,5,BUY_NO,18.15,281.8,0.41,415.1,0.59
2026-08-20T04:25:03+00:00,3714422,BTC,5,BUY_YES,3.31,296.7,0.55,349.5,0.55
2026-08-20T04:25:27+00:00,3714418,SOL,5,BUY_YES,27.6,272.4,0.58,31.0,0.59
2026-08-20T04:30:02+00:00,3714542,SOL,5,BUY_YES,2.02,298.0,0.57,0.0,0.63
2026-08-20T04:30:04+00:00,3714540,BTC,5,BUY_YES,4.58,295.4,0.55,409.7,0.55
2026-08-20T04:30:07+00:00,3714540,BTC,5,BUY_NO,7.64,292.4,0.37,0.0,0.67
2026-08-20T04:30:07+00:00,3714544,BTC,15,BUY_NO,7.62,892.4,0.45,0.0,0.59
2026-08-20T04:35:02+00:00,3714582,BTC,5,BUY_NO,2.0,298.0,0.4,237.6,0.61
2026-08-20T04:35:10+00:00,3714583,SOL,5,BUY_YES,10.24,289.8,0.59,0.0,0.73
2026-08-20T04:35:11+00:00,3714582,BTC,5,BUY_YES,11.22,288.8,0.59,428.7,0.58
2026-08-20T04:40:02+00:00,3714875,BTC,5,BUY_NO,2.05,298.0,0.32,150.5,0.7
2026-08-20T04:40:22+00:00,3714875,BTC,5,BUY_YES,22.55,277.4,0.62,355.3,0.62
2026-08-20T04:40:22+00:00,3714870,SOL,5,BUY_YES,22.69,277.3,0.58,27.6,0.58
2026-08-20T04:45:02+00:00,3714903,BTC,5,BUY_YES,2.07,297.9,0.61,1825.8,0.52
2026-08-20T04:45:04+00:00,3714908,SOL,5,BUY_YES,2.23,297.8,0.62,1.0,0.62
2026-08-20T04:50:02+00:00,3715259,BTC,5,BUY_YES,2.01,298.0,0.58,313.9,0.58
2026-08-20T04:50:03+00:00,3715250,SOL,5,BUY_YES,3.21,296.8,0.58,101.1,0.58
2026-08-20T04:55:02+00:00,3715354,BTC,5,BUY_NO,2.0,298.0,0.42,174.6,0.59
2026-08-20T04:57:22+00:00,3715358,SOL,5,BUY_YES,142.7,157.3,0.58,46.5,0.59
2026-08-20T05:00:02+00:00,3715401,SOL,5,BUY_YES,2.1,297.9,0.6,384.7,0.53
2026-08-20T05:00:02+00:00,3715402,BTC,5,BUY_NO,2.03,298.0,0.43,0.0,0.61
2026-08-20T05:00:09+00:00,3715394,BTC,15,BUY_NO,9.13,890.9,0.44,124.9,0.57
2026-08-20T05:01:02+00:00,3715402,BTC,5,BUY_YES,62.21,237.8,0.56,385.4,0.56
2026-08-20T05:05:02+00:00,3715410,BTC,5,BUY_YES,2.01,298.0,0.57,636.9,0.57
2026-08-20T05:05:23+00:00,3715415,SOL,5,BUY_YES,23.31,276.7,0.58,73.5,0.58
2026-08-20T05:05:41+00:00,3715410,BTC,5,BUY_NO,41.73,258.3,0.41,26.7,0.59
2026-08-20T05:10:02+00:00,3715418,BTC,5,BUY_NO,2.07,297.9,0.43,0.0,0.62
2026-08-20T05:10:29+00:00,3715418,BTC,5,BUY_YES,28.95,271.1,0.56,133.7,0.57
2026-08-20T05:15:02+00:00,3715437,BTC,5,BUY_NO,2.16,297.8,0.4,703.6,0.55
2026-08-20T05:15:03+00:00,3715427,SOL,5,BUY_YES,2.18,297.8,0.59,85.7,0.59
2026-08-20T05:15:07+00:00,3715437,BTC,5,BUY_YES,7.9,292.1,0.55,236.4,0.55
2026-08-20T05:15:43+00:00,3715433,BTC,15,BUY_NO,43.36,856.6,0.39,747.1,0.62
2026-08-20T05:20:04+00:00,3715447,BTC,5,BUY_NO,2.26,297.7,0.43,261.8,0.58
2026-08-20T05:22:03+00:00,3715447,BTC,5,BUY_YES,123.75,176.2,0.55,140.0,0.55
2026-08-20T05:22:03+00:00,3715443,SOL,5,BUY_YES,123.76,176.2,0.67,63.9,0.67
2026-08-20T05:25:02+00:00,3715530,BTC,5,BUY_YES,2.03,298.0,0.68,419.3,0.68
2026-08-20T05:25:02+00:00,3715526,SOL,5,BUY_YES,2.02,298.0,0.65,108.6,0.66
2026-08-20T05:30:05+00:00,3715550,BTC,15,BUY_NO,2.1,897.9,0.3,2846.8,0.65
2026-08-20T05:30:14+00:00,3715557,BTC,5,BUY_NO,2.13,297.9,0.31,0.0,0.73
2026-08-20T05:33:00+00:00,3715548,SOL,5,BUY_YES,180.06,119.9,0.55,6.4,0.54
2026-08-20T05:35:02+00:00,3715596,BTC,5,BUY_YES,2.03,298.0,0.65,875.5,0.64
2026-08-20T05:35:02+00:00,3715601,SOL,5,BUY_YES,2.02,298.0,0.69,137.5,0.68
2026-08-20T05:38:14+00:00,3715596,BTC,5,BUY_NO,194.24,105.8,0.42,0.0,0.64
2026-08-20T05:40:02+00:00,3715719,BTC,5,BUY_NO,2.02,298.0,0.35,371.6,0.66
2026-08-20T05:40:02+00:00,3715713,SOL,5,BUY_YES,2.0,298.0,0.62,121.0,0.62
2026-08-20T05:42:48+00:00,3715719,BTC,5,BUY_YES,168.88,131.1,0.66,413.5,0.66
2026-08-20T05:45:09+00:00,3715727,BTC,5,BUY_NO,5.83,294.2,0.42,177.4,0.59
2026-08-20T05:45:09+00:00,3715721,BTC,15,BUY_NO,9.84,890.2,0.45,95.3,0.56
2026-08-20T05:45:26+00:00,3715730,SOL,5,BUY_YES,26.83,273.2,0.58,46.2,0.58
2026-08-20T05:50:02+00:00,3715761,BTC,5,BUY_NO,2.09,297.9,0.38,0.0,0.67
2026-08-20T05:50:11+00:00,3715759,SOL,5,BUY_YES,11.88,288.1,0.57,88.9,0.57
2026-08-20T05:50:44+00:00,3715761,BTC,5,BUY_YES,44.02,256.0,0.59,3.8,0.61
2026-08-20T05:55:02+00:00,3715875,SOL,5,BUY_YES,2.02,298.0,0.58,84.3,0.58
2026-08-20T05:55:05+00:00,3715873,BTC,5,BUY_NO,5.71,294.3,0.41,0.0,0.62
2026-08-20T05:55:45+00:00,3715873,BTC,5,BUY_YES,45.34,254.7,0.56,413.5,0.56
2026-08-20T06:00:02+00:00,3715877,SOL,5,BUY_YES,2.02,298.0,0.61,187.8,0.59
2026-08-20T06:00:02+00:00,3715884,BTC,5,BUY_YES,2.01,298.0,0.57,1713.2,0.49
2026-08-20T06:00:15+00:00,3715884,BTC,5,BUY_NO,13.63,286.4,0.44,302.9,0.55
2026-08-20T06:01:15+00:00,3715879,BTC,15,BUY_NO,75.01,825.0,0.45,0.0,0.58
2026-08-20T06:05:13+00:00,3715896,BTC,5,BUY_YES,13.03,287.0,0.64,790.4,0.63
2026-08-20T06:05:14+00:00,3715897,SOL,5,BUY_YES,14.43,285.6,0.59,84.7,0.59
2026-08-20T06:10:02+00:00,3715909,BTC,5,BUY_NO,2.01,298.0,0.36,683.8,0.65
2026-08-20T06:11:26+00:00,3715909,BTC,5,BUY_YES,86.06,213.9,0.56,400.6,0.56
2026-08-20T06:11:30+00:00,3715910,SOL,5,BUY_YES,90.24,209.8,0.58,36.5,0.57
2026-08-20T06:15:02+00:00,3715919,BTC,15,BUY_NO,2.14,897.9,0.39,214.8,0.62
2026-08-20T06:15:13+00:00,3715926,BTC,5,BUY_NO,2.15,297.9,0.28,2154.1,0.65
2026-08-20T06:16:37+00:00,3715925,SOL,5,BUY_YES,97.46,202.5,0.55,111.9,0.55
2026-08-20T06:17:05+00:00,3715926,BTC,5,BUY_YES,125.81,174.2,0.59,1.2,0.61
2026-08-20T06:21:46+00:00,3715936,BTC,5,BUY_YES,106.18,193.8,0.99,292.2,0.99
2026-08-20T06:21:47+00:00,3715937,SOL,5,BUY_YES,107.69,192.3,0.9,155.0,0.9
2026-08-20T06:25:02+00:00,3715971,BTC,5,BUY_YES,2.09,297.9,0.57,328.0,0.57
2026-08-20T06:25:02+00:00,3715972,SOL,5,BUY_YES,2.01,298.0,0.61,122.0,0.61
2026-08-20T06:25:14+00:00,3715971,BTC,5,BUY_NO,14.39,285.6,0.44,306.2,0.56
2026-08-20T06:30:02+00:00,3715990,BTC,5,BUY_YES,2.03,298.0,0.59,502.6,0.55
2026-08-20T06:30:02+00:00,3716001,SOL,5,BUY_YES,2.06,297.9,0.65,67.4,0.66
2026-08-20T06:35:03+00:00,3716086,BTC,5,BUY_NO,2.13,297.9,0.41,113.6,0.6
2026-08-20T06:35:13+00:00,3716086,BTC,5,BUY_YES,13.53,286.5,0.61,232.7,0.61
2026-08-20T06:35:14+00:00,3716087,SOL,5,BUY_YES,14.47,285.5,0.78,41.0,0.78
2026-08-20T06:40:07+00:00,3716096,BTC,5,BUY_NO,2.06,297.9,0.44,0.0,0.59
2026-08-20T06:40:16+00:00,3716092,SOL,5,BUY_YES,16.83,283.2,0.55,63.1,0.55
2026-08-20T06:40:35+00:00,3716096,BTC,5,BUY_YES,35.29,264.7,0.55,314.6,0.55
2026-08-20T06:45:13+00:00,3716105,BTC,15,BUY_NO,12.73,887.3,0.45,189.9,0.56
2026-08-20T06:45:13+00:00,3716115,BTC,5,BUY_NO,13.63,286.4,0.45,350.4,0.56
2026-08-20T06:45:15+00:00,3716115,BTC,5,BUY_YES,15.74,284.3,0.56,422.8,0.56
2026-08-20T06:45:29+00:00,3716102,SOL,5,BUY_YES,29.28,270.7,0.59,15.3,0.59
2026-08-20T06:50:02+00:00,3716121,SOL,5,BUY_YES,2.0,298.0,0.63,0.0,0.67
2026-08-20T06:50:03+00:00,3716123,BTC,5,BUY_YES,3.9,296.1,0.58,566.2,0.58
2026-08-20T06:50:15+00:00,3716123,BTC,5,BUY_NO,15.2,284.8,0.43,158.0,0.58
2026-08-20T06:55:02+00:00,3716135,BTC,5,BUY_NO,2.07,297.9,0.29,929.1,0.66
2026-08-20T06:55:04+00:00,3716136,SOL,5,BUY_YES,4.74,295.3,0.63,65.4,0.64
2026-08-20T07:00:03+00:00,3716152,BTC,5,BUY_NO,2.06,297.9,0.32,1093.9,0.65
2026-08-20T07:00:11+00:00,3716155,BTC,15,BUY_NO,5.6,894.4,0.42,64.3,0.59
2026-08-20T07:02:49+00:00,3716142,SOL,5,BUY_YES,169.84,130.2,0.61,25.7,0.61
2026-08-20T07:05:04+00:00,3716164,SOL,5,BUY_YES,2.01,298.0,0.64,127.8,0.63
2026-08-20T07:05:04+00:00,3716166,BTC,5,BUY_YES,2.04,298.0,0.72,389.2,0.72
2026-08-20T07:10:02+00:00,3716168,SOL,5,BUY_YES,2.0,298.0,0.7,43.2,0.7
2026-08-20T07:10:02+00:00,3716173,BTC,5,BUY_YES,2.05,298.0,0.69,595.8,0.69
2026-08-20T07:10:55+00:00,3716173,BTC,5,BUY_NO,55.88,244.1,0.44,262.8,0.57
2026-08-20T07:15:03+00:00,3716186,BTC,5,BUY_NO,2.04,298.0,0.42,281.7,0.57
2026-08-20T07:15:04+00:00,3716190,SOL,5,BUY_YES,4.52,295.5,0.55,136.0,0.53
2026-08-20T07:15:31+00:00,3716176,BTC,15,BUY_NO,31.9,868.1,0.45,52.5,0.56
2026-08-20T07:20:02+00:00,3716198,BTC,5,BUY_NO,2.01,298.0,0.33,218.2,0.69
2026-08-20T07:20:24+00:00,3716198,BTC,5,BUY_YES,24.74,275.3,0.55,532.7,0.54
2026-08-20T07:21:09+00:00,3716194,SOL,5,BUY_YES,68.95,231.1,0.56,179.9,0.56
2026-08-20T07:25:06+00:00,3716260,BTC,5,BUY_YES,6.25,293.7,0.62,480.1,0.62
2026-08-20T07:25:07+00:00,3716261,SOL,5,BUY_YES,7.37,292.6,0.58,115.6,0.57
2026-08-20T07:30:02+00:00,3716277,BTC,5,BUY_NO,2.08,297.9,0.34,,
2026-08-20T07:30:03+00:00,3716272,BTC,15,BUY_NO,2.18,897.8,0.42,,
2026-08-20T07:34:23+00:00,3716271,SOL,5,BUY_YES,263.41,36.6,0.84,0.0,0.909
2026-08-20T07:35:02+00:00,3716353,SOL,5,BUY_YES,2.09,297.9,0.67,105.0,0.67
2026-08-20T07:35:03+00:00,3716351,BTC,5,BUY_YES,2.13,297.9,0.68,325.7,0.69
2026-08-20T07:36:20+00:00,3716351,BTC,5,BUY_NO,80.65,219.4,0.44,268.5,0.57
2026-08-20T07:40:02+00:00,3716361,BTC,5,BUY_NO,2.01,298.0,0.45,222.8,0.56
2026-08-20T07:41:11+00:00,3716361,BTC,5,BUY_YES,71.36,228.6,0.57,0.0,0.65
2026-08-20T07:41:15+00:00,3716356,SOL,5,BUY_YES,75.35,224.7,0.59,127.6,0.56
2026-08-20T07:45:02+00:00,3716374,SOL,5,BUY_YES,2.02,298.0,0.55,82.6,0.54
2026-08-20T07:45:02+00:00,3716366,BTC,5,BUY_NO,2.22,297.8,0.4,0.0,0.71
2026-08-20T07:45:22+00:00,3716373,BTC,15,BUY_NO,20.08,879.9,0.39,14.6,0.64
2026-08-20T07:48:26+00:00,3716366,BTC,5,BUY_YES,206.82,93.2,0.55,253.5,0.54
2026-08-20T07:50:02+00:00,3716384,BTC,5,BUY_YES,2.06,297.9,0.65,265.5,0.65
2026-08-20T07:50:48+00:00,3716384,BTC,5,BUY_NO,48.89,251.1,0.44,119.7,0.57
2026-08-20T07:52:29+00:00,3716383,SOL,5,BUY_YES,149.93,150.1,0.55,80.0,0.55
2026-08-20T07:55:02+00:00,3716395,SOL,5,BUY_YES,2.05,297.9,0.69,9.0,0.69
2026-08-20T07:55:02+00:00,3716398,BTC,5,BUY_YES,2.02,298.0,0.69,502.2,0.69
2026-08-20T07:56:01+00:00,3716398,BTC,5,BUY_NO,61.18,238.8,0.42,78.6,0.6
2026-08-20T08:00:02+00:00,3716425,BTC,5,BUY_YES,2.02,298.0,0.73,860.0,0.75
2026-08-20T08:00:03+00:00,3716433,SOL,5,BUY_YES,2.37,297.6,0.7,,
2026-08-20T08:01:06+00:00,3716425,BTC,5,BUY_NO,66.67,233.3,0.44,125.7,0.57
2026-08-20T08:05:04+00:00,3716494,BTC,5,BUY_NO,4.36,295.6,0.45,465.1,0.53
2026-08-20T08:05:16+00:00,3716495,SOL,5,BUY_YES,15.97,284.0,0.58,30.5,0.58
2026-08-20T08:05:55+00:00,3716494,BTC,5,BUY_YES,54.98,245.0,0.64,62.0,0.66
2026-08-20T08:10:02+00:00,3716715,SOL,5,BUY_YES,2.07,297.9,0.69,389.0,0.57
2026-08-20T08:10:02+00:00,3716713,BTC,5,BUY_YES,2.06,297.9,0.74,1312.3,0.72
2026-08-20T08:15:09+00:00,3716731,BTC,15,BUY_NO,8.26,891.7,0.38,0.0,0.66
2026-08-20T08:15:09+00:00,3716727,BTC,5,BUY_NO,4.5,295.5,0.32,0.0,0.74
2026-08-20T08:17:32+00:00,3716727,BTC,5,BUY_YES,151.99,148.0,0.55,201.2,0.54
2026-08-20T08:17:43+00:00,3716722,SOL,5,BUY_YES,163.74,136.3,0.58,57.1,0.6
2026-08-20T08:20:02+00:00,3716748,BTC,5,BUY_NO,2.03,298.0,0.39,801.4,0.61
2026-08-20T08:25:06+00:00,3716782,SOL,5,BUY_YES,3.08,296.9,0.61,64.0,0.63
2026-08-20T08:25:16+00:00,3716780,BTC,5,BUY_NO,16.61,283.4,0.45,226.4,0.56
2026-08-20T08:25:19+00:00,3716780,BTC,5,BUY_YES,19.71,280.3,0.57,375.8,0.57
2026-08-20T08:30:12+00:00,3716806,SOL,5,BUY_YES,2.0,298.0,0.55,229.4,0.48
2026-08-20T08:30:24+00:00,3716815,BTC,5,BUY_NO,23.58,276.4,0.44,662.1,0.56
2026-08-20T08:30:24+00:00,3716813,BTC,15,BUY_NO,24.43,875.6,0.44,107.4,0.57
2026-08-20T08:32:10+00:00,3716815,BTC,5,BUY_YES,130.48,169.5,0.63,913.9,0.61
2026-08-20T08:35:02+00:00,3716859,SOL,5,BUY_YES,2.01,298.0,0.64,351.0,0.55
2026-08-20T08:35:04+00:00,3716854,BTC,5,BUY_NO,4.26,295.7,0.42,209.3,0.59
2026-08-20T08:37:10+00:00,3716854,BTC,5,BUY_YES,130.87,169.1,0.56,286.4,0.56
2026-08-20T08:40:05+00:00,3717258,BTC,5,BUY_NO,2.01,298.0,0.33,646.4,0.68
2026-08-20T08:40:31+00:00,3717258,BTC,5,BUY_YES,31.28,268.7,0.64,348.9,0.65
2026-08-20T08:40:39+00:00,3717255,SOL,5,BUY_YES,39.57,260.4,0.58,56.7,0.59
2026-08-20T08:45:02+00:00,3717275,BTC,5,BUY_YES,2.12,297.9,0.56,467.1,0.56
2026-08-20T08:45:19+00:00,3717264,BTC,15,BUY_NO,19.07,880.9,0.45,263.4,0.56
2026-08-20T08:45:32+00:00,3717267,SOL,5,BUY_YES,32.52,267.5,0.55,121.6,0.55
2026-08-20T08:50:02+00:00,3717284,BTC,5,BUY_NO,2.0,298.0,0.25,551.4,0.77
2026-08-20T08:50:17+00:00,3717284,BTC,5,BUY_YES,17.4,282.6,0.55,179.8,0.56
2026-08-20T08:50:31+00:00,3717287,SOL,5,BUY_YES,31.63,268.4,0.55,142.1,0.54
2026-08-20T08:55:02+00:00,3717302,SOL,5,BUY_YES,2.01,298.0,0.55,80.0,0.55
2026-08-20T08:55:03+00:00,3717307,BTC,5,BUY_NO,3.27,296.7,0.45,134.0,0.56
2026-08-20T08:55:17+00:00,3717307,BTC,5,BUY_YES,17.32,282.7,0.55,868.2,0.55
2026-08-20T09:00:02+00:00,3717326,BTC,15,BUY_NO,2.05,897.9,0.43,476.9,0.58
2026-08-20T09:00:03+00:00,3717336,BTC,5,BUY_NO,2.15,297.9,0.42,0.0,0.65
2026-08-20T09:00:10+00:00,3717329,SOL,5,BUY_YES,10.45,289.5,0.6,117.1,0.6
2026-08-20T09:01:47+00:00,3717336,BTC,5,BUY_YES,107.51,192.5,0.55,0.0,0.58
2026-08-20T09:05:11+00:00,3717341,SOL,5,BUY_YES,11.83,288.2,0.57,113.2,0.57
2026-08-20T09:05:18+00:00,3717342,BTC,5,BUY_YES,18.2,281.8,0.55,577.1,0.55
2026-08-20T09:10:02+00:00,3717702,BTC,5,BUY_YES,2.01,298.0,0.75,1717.7,0.75
2026-08-20T09:10:02+00:00,3717697,SOL,5,BUY_YES,2.01,298.0,0.65,125.5,0.64
2026-08-20T09:11:54+00:00,3717702,BTC,5,BUY_NO,112.12,187.9,0.42,116.5,0.6
2026-08-20T09:15:02+00:00,3717718,BTC,15,BUY_NO,2.0,898.0,0.39,258.6,0.61
2026-08-20T09:15:02+00:00,3717709,BTC,5,BUY_NO,2.03,298.0,0.33,610.6,0.68
2026-08-20T09:15:02+00:00,3717706,SOL,5,BUY_YES,2.02,298.0,0.69,13.8,0.7
2026-08-20T09:17:46+00:00,3717709,BTC,5,BUY_YES,166.34,133.7,0.55,398.4,0.55
2026-08-20T09:20:02+00:00,3717726,BTC,5,BUY_NO,2.03,298.0,0.27,644.3,0.75
2026-08-20T09:21:38+00:00,3717726,BTC,5,BUY_YES,98.3,201.7,0.77,1540.8,0.77
2026-08-20T09:22:24+00:00,3717731,SOL,5,BUY_YES,143.98,156.0,0.61,69.1,0.6
2026-08-20T09:25:04+00:00,3717739,BTC,5,BUY_YES,4.53,295.5,0.59,291.3,0.59
2026-08-20T09:25:23+00:00,3717739,BTC,5,BUY_NO,23.22,276.8,0.45,516.4,0.56
2026-08-20T09:27:36+00:00,3717736,SOL,5,BUY_YES,156.2,143.8,0.62,31.0,0.65
2026-08-20T09:30:02+00:00,3717753,BTC,5,BUY_NO,2.06,297.9,0.36,151.6,0.67
2026-08-20T09:30:03+00:00,3717757,BTC,15,BUY_NO,2.12,897.9,0.41,103.4,0.61
2026-08-20T09:30:03+00:00,3717745,SOL,5,BUY_YES,3.22,296.8,0.69,1283.7,0.17
2026-08-20T09:31:00+00:00,3717753,BTC,5,BUY_YES,60.22,239.8,0.59,671.6,0.59
2026-08-20T09:35:02+00:00,3717797,BTC,5,BUY_NO,2.01,298.0,0.44,8.2,0.57
2026-08-20T09:35:10+00:00,3717800,SOL,5,BUY_YES,10.69,289.3,0.56,81.4,0.56
2026-08-20T09:35:26+00:00,3717797,BTC,5,BUY_YES,26.57,273.4,0.6,885.1,0.6
2026-08-20T09:40:06+00:00,3718480,BTC,5,BUY_YES,6.21,293.8,0.58,0.0,0.61
2026-08-20T09:40:07+00:00,3718483,SOL,5,BUY_YES,7.37,292.6,0.56,111.7,0.55
2026-08-20T09:45:08+00:00,3718494,BTC,15,BUY_NO,8.26,891.7,0.45,127.4,0.56
2026-08-20T09:45:09+00:00,3718491,BTC,5,BUY_NO,9.45,290.5,0.42,189.8,0.59
2026-08-20T09:45:30+00:00,3718491,BTC,5,BUY_YES,30.38,269.6,0.56,361.7,0.56
2026-08-20T09:48:13+00:00,3718493,SOL,5,BUY_YES,193.49,106.5,0.58,27.6,0.58
2026-08-20T09:50:02+00:00,3718509,BTC,5,BUY_NO,2.01,298.0,0.42,47.4,0.59
2026-08-20T09:50:15+00:00,3718508,SOL,5,BUY_YES,15.91,284.1,0.57,58.4,0.57
2026-08-20T09:55:43+00:00,3718656,BTC,5,BUY_YES,43.69,256.3,0.56,299.2,0.56
2026-08-20T09:56:20+00:00,3718658,SOL,5,BUY_YES,80.2,219.8,0.58,32.5,0.57
2026-08-20T09:57:00+00:00,3718656,BTC,5,BUY_NO,120.35,179.6,0.41,107.0,0.6
2026-08-20T10:00:02+00:00,3718690,SOL,5,BUY_YES,2.09,297.9,0.55,0.0,0.66
2026-08-20T10:00:04+00:00,3718689,BTC,5,BUY_YES,3.93,296.1,0.62,630.1,0.62
2026-08-20T10:00:17+00:00,3718689,BTC,5,BUY_NO,17.2,282.8,0.4,697.3,0.61
2026-08-20T10:00:17+00:00,3718686,BTC,15,BUY_NO,17.36,882.6,0.45,176.7,0.56
2026-08-20T10:05:02+00:00,3718702,BTC,5,BUY_NO,2.01,298.0,0.42,187.8,0.59
2026-08-20T10:06:12+00:00,3718702,BTC,5,BUY_YES,71.91,228.1,0.62,0.0,0.67
2026-08-20T10:06:11+00:00,3718697,SOL,5,BUY_YES,71.91,228.1,0.64,63.1,0.58
2026-08-20T10:10:02+00:00,3718708,SOL,5,BUY_YES,2.04,298.0,0.55,296.4,0.45
2026-08-20T10:10:07+00:00,3718705,BTC,5,BUY_NO,6.88,293.1,0.39,323.5,0.62
2026-08-20T10:10:23+00:00,3718705,BTC,5,BUY_YES,23.47,276.5,0.55,0.0,0.61
2026-08-20T10:15:02+00:00,3718721,BTC,5,BUY_YES,2.13,297.9,0.8,446.3,0.83
2026-08-20T10:15:02+00:00,3718720,SOL,5,BUY_YES,2.16,297.8,0.66,0.0,0.7
2026-08-20T10:20:03+00:00,3718732,SOL,5,BUY_YES,2.02,298.0,0.6,62.4,0.61
2026-08-20T10:20:02+00:00,3718736,BTC,5,BUY_YES,2.02,298.0,0.55,0.0,0.62
2026-08-20T10:20:38+00:00,3718736,BTC,5,BUY_NO,38.02,262.0,0.45,91.6,0.56
2026-08-20T10:25:02+00:00,3718755,BTC,5,BUY_NO,2.01,298.0,0.26,194.0,0.77
2026-08-20T10:28:27+00:00,3718713,BTC,15,BUY_NO,807.71,92.3,0.43,0.0,0.61
2026-08-20T10:30:02+00:00,3718806,BTC,5,BUY_YES,2.01,298.0,0.56,853.4,0.56
2026-08-20T10:30:10+00:00,3718806,BTC,5,BUY_NO,10.53,289.5,0.41,677.6,0.6
2026-08-20T10:30:19+00:00,3718804,BTC,15,BUY_NO,19.85,880.1,0.44,302.3,0.56
2026-08-20T10:31:40+00:00,3718813,SOL,5,BUY_YES,100.93,199.1,0.57,109.5,0.56
2026-08-20T10:35:02+00:00,3718856,BTC,5,BUY_NO,2.01,298.0,0.44,269.9,0.57
2026-08-20T10:36:48+00:00,3718857,SOL,5,BUY_YES,108.25,191.8,0.55,56.4,0.54
2026-08-20T10:37:50+00:00,3718856,BTC,5,BUY_YES,170.01,130.0,0.61,13.7,0.61
2026-08-20T10:40:02+00:00,3718919,BTC,5,BUY_NO,2.12,297.9,0.42,302.9,0.59
2026-08-20T10:40:08+00:00,3718912,SOL,5,BUY_YES,8.75,291.2,0.57,112.1,0.55
2026-08-20T10:40:09+00:00,3718919,BTC,5,BUY_YES,9.85,290.2,0.55,473.3,0.55
2026-08-20T10:45:04+00:00,3718955,BTC,5,BUY_YES,3.84,296.2,0.55,541.0,0.55
2026-08-20T10:45:22+00:00,3718962,SOL,5,BUY_YES,22.44,277.6,0.64,189.1,0.63
2026-08-20T10:50:02+00:00,3718971,BTC,5,BUY_NO,2.04,298.0,0.26,554.9,0.75
2026-08-20T10:52:12+00:00,3718971,BTC,5,BUY_YES,132.23,167.8,0.66,273.7,0.68
2026-08-20T10:52:12+00:00,3718970,SOL,5,BUY_YES,132.29,167.7,0.72,163.3,0.72
2026-08-20T10:55:04+00:00,3719249,BTC,5,BUY_NO,4.57,295.4,0.45,166.7,0.56
2026-08-20T10:55:57+00:00,3719246,SOL,5,BUY_YES,57.18,242.8,0.56,109.0,0.56
2026-08-20T10:57:45+00:00,3719249,BTC,5,BUY_YES,165.78,134.2,0.55,297.9,0.55
2026-08-20T11:00:02+00:00,3719292,SOL,5,BUY_YES,2.22,297.8,0.57,0.0,0.64
2026-08-20T11:00:12+00:00,3719295,BTC,15,BUY_NO,11.8,888.2,0.38,2831.8,0.63
2026-08-20T11:00:12+00:00,3719289,BTC,5,BUY_NO,11.86,288.1,0.33,528.1,0.68
2026-08-20T11:01:14+00:00,3719289,BTC,5,BUY_YES,74.74,225.3,0.6,748.1,0.6
2026-08-20T11:05:02+00:00,3719365,SOL,5,BUY_YES,2.02,298.0,0.55,53.8,0.56
2026-08-20T11:05:02+00:00,3719366,BTC,5,BUY_NO,2.03,298.0,0.43,145.0,0.58
2026-08-20T11:10:02+00:00,3719418,BTC,5,BUY_NO,2.09,297.9,0.39,53.7,0.63
2026-08-20T11:15:02+00:00,3719461,BTC,5,BUY_YES,2.1,297.9,0.68,2916.3,0.6
2026-08-20T11:15:02+00:00,3719462,SOL,5,BUY_YES,2.07,297.9,0.6,472.1,0.48
2026-08-20T11:17:52+00:00,3719461,BTC,5,BUY_NO,172.71,127.3,0.44,24.2,0.58
2026-08-20T11:17:53+00:00,3719466,BTC,15,BUY_NO,173.78,726.2,0.44,73.3,0.57
2026-08-20T11:20:02+00:00,3719484,BTC,5,BUY_NO,2.01,298.0,0.38,181.3,0.63
2026-08-20T11:20:28+00:00,3719479,SOL,5,BUY_YES,28.79,271.2,0.55,28.8,0.54
2026-08-20T11:21:43+00:00,3719484,BTC,5,BUY_YES,103.27,196.7,0.55,55.6,0.55
2026-08-20T11:25:02+00:00,3719502,BTC,5,BUY_NO,2.02,298.0,0.38,139.2,0.65
