evento_timestamp_utc,market_id,subtype,direction,precio_original,stake_eur,ratio_original,precio_contrario,ratio_contrario,ask_contrario,profundidad_contrario_eur
2026-08-27T14:09:06+00:00,3903769,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-27T14:09:06+00:00,3903767,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.99,0.0
2026-08-27T14:09:07+00:00,3903773,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.99,0.0
2026-08-27T14:09:06+00:00,3903765,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-27T14:25:52+00:00,3903715,ETH,BUY_YES,0.745,1.05,4364.3,0.255,0.0,0.28,0.0
2026-08-27T14:25:52+00:00,3903719,ETH,BUY_NO,0.73,1.05,71.4,0.27,0.0,0.31,0.0
2026-08-27T14:25:52+00:00,3903717,ETH,BUY_YES,0.505,1.05,0.0,0.495,0.0,0.52,0.0
2026-08-27T14:25:52+00:00,3903721,ETH,BUY_NO,0.87,1.05,4323.8,0.13,0.0,0.15,0.0
2026-08-27T15:24:21+00:00,3903716,BTC,BUY_NO,0.795,1.05,344.6,0.205,0.0,0.23,0.0
2026-08-27T15:24:21+00:00,3903720,BTC,BUY_NO,0.815,1.05,0.0,0.185,0.0,0.34,0.0
2026-08-27T15:24:21+00:00,3903713,BTC,BUY_NO,0.84,1.05,248.6,0.16,0.0,0.19,0.0
2026-08-27T15:24:21+00:00,3903723,BTC,BUY_NO,0.82,1.05,0.0,0.18,0.0,0.34,0.0
2026-08-27T15:24:21+00:00,3903722,BTC,BUY_NO,0.815,1.05,0.0,0.185,0.0,0.34,0.0
2026-08-27T15:29:39+00:00,3903740,BTC,BUY_YES,0.73,1.05,1987.1,0.27,57.7,0.28,60.6
2026-08-27T15:29:39+00:00,3903742,BTC,BUY_YES,0.535,1.05,141.4,0.465,477.4,0.47,501.3
2026-08-27T15:29:39+00:00,3903747,BTC,BUY_NO,0.785,1.05,4811.2,0.215,0.0,0.23,0.0
2026-08-27T15:29:39+00:00,3903745,BTC,BUY_NO,0.65,1.05,3744.2,0.35,0.0,0.37,0.0
2026-08-27T15:29:39+00:00,3903737,BTC,BUY_YES,0.87,1.05,7339.8,0.13,0.0,0.14,0.0
2026-08-27T15:29:39+00:00,3903749,BTC,BUY_NO,0.885,1.05,7973.1,0.115,0.0,0.13,0.0
2026-08-27T17:04:27+00:00,3934105,BTC,BUY_NO,0.5,1.05,0.0,0.5,0.0,,0.0
2026-08-27T17:04:27+00:00,3934106,BTC,BUY_NO,0.5,1.05,0.0,0.5,0.0,,0.0
2026-08-27T17:04:28+00:00,3934116,ETH,BUY_NO,0.5,1.05,0.0,0.5,0.0,,0.0
2026-08-27T17:04:28+00:00,3934115,ETH,BUY_NO,0.5,1.05,0.0,0.5,0.0,,0.0
2026-08-27T17:57:20+00:00,3934103,BTC,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.999,0.0
2026-08-27T17:57:20+00:00,3934104,BTC,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.999,0.0
2026-08-28T00:00:37+00:00,3846615,BTC,BUY_NO,0.765,1.05,0.0,0.235,0.0,0.28,0.0
2026-08-28T00:00:37+00:00,3875056,BTC,BUY_YES,0.52,1.05,2923.7,0.48,2666.7,0.5,2800.0
2026-08-28T00:00:38+00:00,3875060,BTC,BUY_NO,0.84,1.05,9744.7,0.16,0.0,0.18,0.0
2026-08-28T00:00:37+00:00,3846640,BTC,BUY_YES,0.53,1.05,3251.9,0.47,46.7,0.49,49.0
2026-08-28T00:00:38+00:00,3903759,SOL,BUY_NO,0.501,1.05,0.0,0.499,0.0,0.988,0.0
2026-08-28T01:41:55+00:00,3808947,BTC,BUY_NO,0.795,1.05,0.0,0.205,0.0,0.408,0.0
2026-08-28T14:07:38+00:00,3932631,SOL,BUY_NO,0.5115,1.05,0.0,0.4885,0.0,0.966,0.0
2026-08-28T14:07:38+00:00,3932635,SOL,BUY_NO,0.943,1.05,7.5,0.057,0.0,0.104,0.0
2026-08-28T14:07:38+00:00,3932633,SOL,BUY_NO,0.504,1.05,0.0,0.496,0.0,0.982,0.0
2026-08-28T14:07:39+00:00,3932645,SOL,BUY_NO,0.53,1.05,0.0,0.47,0.0,0.93,0.0
2026-08-28T14:07:39+00:00,3932641,SOL,BUY_NO,0.335,1.05,0.0,0.665,0.0,0.98,0.0
2026-08-28T14:07:39+00:00,3932638,SOL,BUY_NO,0.8,1.05,0.0,0.2,0.0,0.39,0.0
2026-08-28T14:07:39+00:00,3932649,SOL,BUY_NO,0.512,1.05,0.0,0.488,0.0,0.966,0.0
2026-08-28T14:07:39+00:00,3932647,SOL,BUY_NO,0.9,1.05,0.0,0.1,0.0,0.19,0.0
2026-08-28T14:07:39+00:00,3932651,SOL,BUY_NO,0.5005,1.05,0.0,0.4995,0.0,0.989,0.0
2026-08-28T14:19:29+00:00,3932576,ETH,BUY_NO,0.8,1.05,8082.9,0.2,0.0,0.23,0.0
2026-08-28T14:19:29+00:00,3932571,ETH,BUY_YES,0.69,1.05,0.0,0.31,2705.9,0.3,2841.15
2026-08-28T14:19:29+00:00,3932573,ETH,BUY_NO,0.575,1.05,5294.0,0.425,0.0,0.46,0.0
2026-08-28T14:24:28+00:00,3932603,ETH,BUY_NO,0.83,1.05,2482.9,0.17,0.0,0.18,0.0
2026-08-28T14:24:28+00:00,3932611,ETH,BUY_NO,0.87,1.05,2743.8,0.13,0.0,0.15,0.0
2026-08-28T14:24:28+00:00,3932609,ETH,BUY_NO,0.77,1.05,2333.3,0.23,0.0,0.25,0.0
2026-08-28T15:18:54+00:00,3932570,BTC,BUY_NO,0.82,1.05,5613.4,0.18,0.0,0.19,0.0
2026-08-28T15:18:55+00:00,3932574,BTC,BUY_NO,0.815,1.05,5538.7,0.185,0.0,0.2,0.0
2026-08-28T15:18:55+00:00,3932599,BTC,BUY_YES,0.82,1.05,11812.9,0.18,0.0,0.19,0.0
2026-08-28T15:18:55+00:00,3932608,BTC,BUY_NO,0.77,1.05,9613.2,0.23,0.0,0.25,0.0
2026-08-28T15:18:55+00:00,3932602,BTC,BUY_YES,0.635,1.05,4948.4,0.365,4278.4,0.37,4492.37
2026-08-28T15:18:55+00:00,3932610,BTC,BUY_NO,0.885,1.05,13150.3,0.115,0.0,0.13,0.0
2026-08-28T15:18:55+00:00,3932604,BTC,BUY_NO,0.58,1.05,6115.0,0.42,1908.8,0.44,2004.2
2026-08-28T17:05:41+00:00,3954518,BTC,BUY_NO,0.5,1.05,8.1,0.5,0.0,0.91,0.0
2026-08-28T17:05:41+00:00,3954519,BTC,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-28T17:05:41+00:00,3954533,ETH,BUY_NO,0.595,1.05,0.0,0.405,0.0,0.48,0.0
2026-08-29T00:00:24+00:00,3779859,BTC,BUY_NO,0.625,1.05,395.0,0.375,1831.1,0.39,1922.7
2026-08-29T00:00:24+00:00,3809013,BTC,BUY_NO,0.575,1.05,3612.5,0.425,88.0,0.44,92.4
2026-08-29T00:00:24+00:00,3903711,BTC,BUY_NO,0.83,1.05,4074.8,0.17,0.0,0.2,0.0
2026-08-29T00:00:24+00:00,3846637,BTC,BUY_NO,0.545,1.05,5792.3,0.455,192.5,0.47,202.1
2026-08-29T00:00:24+00:00,3903717,ETH,BUY_NO,0.71,1.05,6963.0,0.29,0.0,0.32,0.0
2026-08-29T00:00:25+00:00,3903718,BTC,BUY_NO,0.865,1.05,4471.2,0.135,0.0,0.17,0.0
2026-08-29T00:00:25+00:00,3903741,ETH,BUY_NO,0.79,1.05,2655.2,0.21,0.0,0.24,0.0
2026-08-29T00:00:25+00:00,3932569,ETH,BUY_YES,0.86,1.05,2908.6,0.14,0.0,0.15,0.0
2026-08-29T00:00:25+00:00,3903742,BTC,BUY_NO,0.79,1.05,5196.9,0.21,0.0,0.24,0.0
2026-08-29T00:00:25+00:00,3903740,BTC,BUY_NO,0.535,1.05,6189.0,0.465,0.0,0.49,0.0
2026-08-29T00:00:25+00:00,3932572,BTC,BUY_NO,0.775,1.05,4019.0,0.225,0.0,0.26,0.0
2026-08-29T00:00:25+00:00,3932596,BTC,BUY_YES,0.87,1.05,9802.4,0.13,0.0,0.14,0.0
2026-08-29T00:00:25+00:00,3932568,BTC,BUY_NO,0.835,1.05,4370.7,0.165,0.0,0.19,0.0
2026-08-29T00:00:25+00:00,3932602,BTC,BUY_NO,0.53,1.05,5987.9,0.47,2275.0,0.49,2388.75
2026-08-29T14:02:41+00:00,3953614,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-29T14:02:42+00:00,3953616,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-29T14:02:42+00:00,3953617,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.98,0.0
2026-08-29T14:02:42+00:00,3953622,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-29T14:02:42+00:00,3953624,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-29T14:02:42+00:00,3953626,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.98,0.0
2026-08-29T14:02:42+00:00,3953619,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-29T14:02:42+00:00,3953631,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-29T14:02:42+00:00,3953628,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-29T14:21:38+00:00,3953573,ETH,BUY_NO,0.69,1.05,5438.1,0.31,0.0,0.33,0.0
2026-08-29T14:21:38+00:00,3953569,ETH,BUY_YES,0.855,1.05,6752.4,0.145,0.0,0.17,0.0
2026-08-29T14:21:39+00:00,3953575,ETH,BUY_NO,0.89,1.05,6933.3,0.11,0.0,0.13,0.0
2026-08-29T14:21:38+00:00,3953570,ETH,BUY_YES,0.61,1.05,1800.0,0.39,0.0,0.41,0.0
2026-08-29T14:26:49+00:00,3953596,ETH,BUY_NO,0.745,1.05,0.0,0.255,0.0,0.3,0.0
2026-08-29T14:26:49+00:00,3953600,ETH,BUY_NO,0.805,1.05,0.0,0.195,0.0,0.24,0.0
2026-08-29T15:20:18+00:00,3953568,BTC,BUY_NO,0.83,1.05,4573.0,0.17,0.0,0.19,0.0
2026-08-29T15:20:19+00:00,3953597,BTC,BUY_NO,0.505,1.05,3097.6,0.495,3381.5,0.5,3550.57
2026-08-29T15:20:19+00:00,3953601,BTC,BUY_NO,0.885,1.05,10564.0,0.115,0.0,0.13,0.0
2026-08-29T15:20:18+00:00,3953572,BTC,BUY_NO,0.77,1.05,5356.4,0.23,0.0,0.25,0.0
2026-08-29T15:20:18+00:00,3953574,BTC,BUY_NO,0.85,1.05,5340.4,0.15,0.0,0.17,0.0
2026-08-29T15:20:19+00:00,3953599,BTC,BUY_NO,0.75,1.05,7747.8,0.25,0.0,0.27,0.0
2026-08-29T15:20:19+00:00,3953595,BTC,BUY_YES,0.73,1.05,3916.1,0.27,0.0,0.29,0.0
2026-08-29T17:05:02+00:00,3976711,BTC,BUY_NO,0.5,1.05,1.0,0.5,0.0,,0.0
2026-08-30T00:00:29+00:00,3953571,BTC,BUY_NO,0.765,1.05,0.0,0.235,0.0,0.28,0.0
2026-08-30T00:00:29+00:00,3953597,BTC,BUY_YES,0.54,1.05,5266.7,0.46,0.0,0.49,0.0
2026-08-30T14:09:34+00:00,3975541,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:34+00:00,3975546,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:34+00:00,3975548,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:35+00:00,3975550,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:34+00:00,3975544,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:35+00:00,3975552,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:35+00:00,3975554,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:35+00:00,3975556,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:09:35+00:00,3975558,SOL,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.99,0.0
2026-08-30T14:21:44+00:00,3875024,BTC,BUY_NO,0.7975,1.05,0.0,0.2025,0.0,0.402,0.0
2026-08-30T14:21:44+00:00,3975502,ETH,BUY_NO,0.57,1.05,0.0,0.43,176.8,0.45,185.62
2026-08-30T14:21:44+00:00,3975500,ETH,BUY_YES,0.715,1.05,3735.2,0.285,0.0,0.31,0.0
2026-08-30T14:21:44+00:00,3975504,ETH,BUY_NO,0.81,1.05,4011.7,0.19,0.0,0.21,0.0
2026-08-30T14:26:50+00:00,3975517,ETH,BUY_NO,0.535,1.05,0.0,0.465,0.0,0.93,0.0
2026-08-30T14:26:50+00:00,3975531,ETH,BUY_NO,0.77,1.05,0.0,0.23,0.0,0.45,0.0
2026-08-30T14:26:50+00:00,3975530,ETH,BUY_NO,0.53,1.05,0.0,0.47,0.0,0.92,0.0
2026-08-30T14:26:50+00:00,3975528,ETH,BUY_NO,0.53,1.05,0.0,0.47,0.0,0.92,0.0
2026-08-30T14:26:50+00:00,3975523,ETH,BUY_NO,0.555,1.05,0.0,0.445,0.0,0.87,0.0
2026-08-30T14:26:50+00:00,3975521,ETH,BUY_NO,0.53,1.05,0.0,0.47,0.0,0.92,0.0
2026-08-30T14:26:50+00:00,3975519,ETH,BUY_NO,0.53,1.05,0.0,0.47,0.0,0.9,0.0
2026-08-30T14:26:51+00:00,3975534,ETH,BUY_NO,0.55,1.05,0.0,0.45,0.0,0.89,0.0
2026-08-30T15:21:43+00:00,3975492,BTC,BUY_NO,0.645,1.05,0.0,0.355,0.0,0.7,0.0
2026-08-30T15:21:44+00:00,3975497,BTC,BUY_NO,0.635,1.05,0.0,0.365,0.0,0.7,0.0
2026-08-30T15:21:44+00:00,3975495,BTC,BUY_NO,0.79,1.05,0.0,0.21,0.0,0.4,0.0
2026-08-30T15:21:44+00:00,3975505,BTC,BUY_NO,0.715,1.05,0.0,0.285,0.0,0.51,0.0
2026-08-30T15:21:44+00:00,3975499,BTC,BUY_NO,0.59,1.05,0.0,0.41,0.0,0.76,0.0
2026-08-30T15:21:44+00:00,3975507,BTC,BUY_NO,0.75,1.05,0.0,0.25,0.0,0.45,0.0
2026-08-30T15:21:44+00:00,3975501,BTC,BUY_NO,0.695,1.05,0.0,0.305,0.0,0.59,0.0
2026-08-30T15:21:44+00:00,3975509,BTC,BUY_NO,0.81,1.05,0.0,0.19,0.0,0.35,0.0
2026-08-30T15:21:45+00:00,3975527,BTC,BUY_NO,0.66,1.05,4651.5,0.34,0.0,0.36,0.0
2026-08-30T15:21:45+00:00,3975529,BTC,BUY_NO,0.835,1.05,5607.0,0.165,0.0,0.18,0.0
2026-08-30T17:09:32+00:00,4005207,ETH,BUY_NO,0.5,1.05,23.4,0.5,0.0,0.624,0.0
2026-08-30T23:54:34+00:00,3903756,SOL,BUY_NO,0.507,1.05,0.0,0.493,0.0,0.982,0.0
2026-08-31T00:00:23+00:00,3953592,BTC,BUY_YES,0.8745,1.05,4703.3,0.1255,0.0,0.136,0.0
2026-08-31T00:00:23+00:00,3975503,BTC,BUY_NO,0.79,1.05,4041.4,0.21,0.0,0.24,0.0
2026-08-31T00:00:24+00:00,3975520,BTC,BUY_YES,0.86,1.05,8666.9,0.14,0.0,0.154,0.0
2026-08-31T00:00:24+00:00,3975524,BTC,BUY_NO,0.565,1.05,5570.0,0.435,0.0,0.47,0.0
2026-08-31T00:00:24+00:00,3903714,ETH,BUY_YES,0.867,1.05,7572.0,0.133,139.4,0.129,146.41
2026-08-31T00:00:24+00:00,3932600,ETH,BUY_NO,0.8555,1.05,0.0,0.1445,0.0,0.166,0.0
2026-08-31T00:00:25+00:00,3975498,ETH,BUY_YES,0.785,1.05,0.0,0.215,0.0,0.23,0.0
2026-08-31T00:00:24+00:00,3903735,ETH,BUY_NO,0.8735,1.05,0.0,0.1265,0.0,0.736,0.0
2026-08-31T00:00:24+00:00,3953594,ETH,BUY_NO,0.847,1.05,0.0,0.153,0.0,0.25,0.0
2026-08-31T13:53:44+00:00,4003969,SOL,BUY_NO,0.5005,1.05,0.0,0.4995,0.0,0.989,0.0
2026-08-31T13:53:44+00:00,4003971,SOL,BUY_NO,0.504,1.05,0.0,0.496,0.0,0.982,0.0
2026-08-31T13:53:45+00:00,4003974,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.98,0.0
2026-08-31T13:53:45+00:00,4003978,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.98,0.0
2026-08-31T13:53:45+00:00,4003983,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.98,0.0
2026-08-31T13:53:45+00:00,4003987,SOL,BUY_NO,0.505,1.05,0.0,0.495,0.0,0.98,0.0
2026-08-31T13:53:45+00:00,4003991,SOL,BUY_NO,0.502,1.05,0.0,0.498,0.0,0.986,0.0
2026-08-31T14:18:33+00:00,4003913,ETH,BUY_YES,0.615,1.05,419.0,0.385,2046.2,0.39,2148.5
2026-08-31T14:18:33+00:00,4003910,ETH,BUY_YES,0.85,1.05,5143.3,0.15,0.0,0.17,0.0
2026-08-31T14:18:33+00:00,4003915,ETH,BUY_NO,0.67,1.05,3468.1,0.33,0.0,0.35,0.0
2026-08-31T14:18:33+00:00,4003917,ETH,BUY_NO,0.86,1.05,4436.2,0.14,0.0,0.16,0.0
2026-08-31T14:23:48+00:00,4003935,ETH,BUY_NO,0.533,1.05,0.0,0.467,0.0,0.922,0.0
2026-08-31T14:23:48+00:00,4003937,ETH,BUY_NO,0.591,1.05,0.0,0.409,0.0,0.797,0.0
2026-08-31T14:23:48+00:00,4003939,ETH,BUY_NO,0.57,1.05,0.0,0.43,0.0,0.83,0.0
2026-08-31T14:23:48+00:00,4003948,ETH,BUY_NO,0.715,1.05,0.0,0.285,0.0,0.54,0.0
2026-08-31T14:23:48+00:00,4003942,ETH,BUY_NO,0.58,1.05,0.0,0.42,0.0,0.81,0.0
2026-08-31T14:23:49+00:00,4003953,ETH,BUY_NO,0.571,1.05,0.0,0.429,0.0,0.839,0.0
2026-08-31T14:23:48+00:00,4003950,ETH,BUY_NO,0.67,1.05,0.0,0.33,0.0,0.62,0.0
2026-08-31T14:23:49+00:00,4003955,ETH,BUY_NO,0.5105,1.05,0.0,0.4895,0.0,0.966,0.0
2026-08-31T15:17:58+00:00,4003912,BTC,BUY_NO,0.775,1.05,0.0,0.225,0.0,0.27,0.0
2026-08-31T15:17:58+00:00,4003916,BTC,BUY_NO,0.83,1.05,4039.3,0.17,0.0,0.21,0.0
2026-08-31T15:17:58+00:00,4003911,BTC,BUY_NO,0.85,1.05,4132.1,0.15,0.0,0.19,0.0
2026-08-31T15:25:17+00:00,4003952,BTC,BUY_NO,0.695,1.05,3621.0,0.305,1592.4,0.32,1672.0
2026-08-31T15:25:17+00:00,4003946,BTC,BUY_YES,0.77,1.05,7962.7,0.23,0.0,0.26,0.0
2026-08-31T15:25:17+00:00,4003949,BTC,BUY_YES,0.53,1.05,2896.1,0.47,2451.7,0.48,2574.27
2026-08-31T15:25:17+00:00,4003954,BTC,BUY_NO,0.86,1.05,8565.0,0.14,0.0,0.16,0.0
2026-09-01T00:00:37+00:00,3932580,BTC,BUY_NO,0.851,1.05,0.0,0.149,0.0,0.288,0.0
2026-09-01T00:00:37+00:00,3932597,ETH,BUY_NO,0.5515,1.05,0.0,0.4485,0.0,0.887,0.0
2026-09-01T00:00:37+00:00,3953576,BTC,BUY_NO,0.765,1.05,0.0,0.235,0.0,0.46,0.0
2026-09-01T00:00:37+00:00,3932615,ETH,BUY_NO,0.556,1.05,0.0,0.444,0.0,0.878,0.0
2026-09-01T00:00:37+00:00,3953602,ETH,BUY_NO,0.79,1.05,0.0,0.21,0.0,0.41,0.0
2026-09-01T00:00:37+00:00,3953589,ETH,BUY_NO,0.796,1.05,0.0,0.204,0.0,0.398,0.0
2026-09-01T00:00:37+00:00,3932613,ETH,BUY_NO,0.571,1.05,0.0,0.429,0.0,0.848,0.0
2026-09-01T00:00:38+00:00,4003993,SOL,BUY_NO,0.546,1.05,0.0,0.454,0.0,0.898,0.0
2026-09-01T00:00:38+00:00,4003996,SOL,BUY_NO,0.93,1.05,0.0,0.07,0.0,0.13,0.0
2026-09-01T02:18:25+00:00,4016674,ETH,BUY_NO,0.875,1.05,177.4,0.125,535.6,0.13,562.36
2026-09-01T02:18:25+00:00,4016676,ETH,BUY_NO,0.705,1.05,6523.2,0.295,0.0,0.31,0.0
2026-09-01T02:18:25+00:00,4016679,ETH,BUY_NO,0.25,1.05,88.8,0.75,4155.7,0.76,4363.45
2026-09-01T02:18:25+00:00,4036116,ETH,BUY_NO,0.32,1.05,1263.2,0.68,1857.5,0.69,1950.4
2026-09-01T02:18:25+00:00,4016681,ETH,BUY_NO,0.795,1.05,7792.4,0.205,190.2,0.21,199.75
2026-09-01T03:19:22+00:00,4016616,BTC,BUY_NO,0.875,1.05,13757.0,0.125,0.0,0.14,0.0
2026-09-01T03:19:22+00:00,4016628,BTC,BUY_NO,0.54,1.05,5812.3,0.46,4795.2,0.47,5035.0
2026-09-01T03:19:22+00:00,4016621,BTC,BUY_NO,0.69,1.05,2637.7,0.31,2133.3,0.32,2240.0
2026-09-01T03:19:22+00:00,4016626,BTC,BUY_NO,0.36,1.05,352.4,0.64,4751.0,0.65,4988.55
2026-09-01T03:19:23+00:00,4016630,BTC,BUY_NO,0.805,1.05,11868.7,0.195,96.2,0.2,101.0
2026-09-01T03:19:23+00:00,4036115,BTC,BUY_NO,0.11,1.05,52.4,0.89,3136.4,0.9,3293.25
2026-09-01T10:20:13+00:00,4003949,BTC,BUY_NO,0.53,1.05,3855.9,0.47,3908.6,0.48,4104.0
2026-09-01T10:20:13+00:00,4003914,BTC,BUY_NO,0.75,1.05,4787.6,0.25,0.0,0.27,0.0
2026-09-01T13:54:21+00:00,4034691,SOL,BUY_NO,0.945,1.05,2306.2,0.055,0.0,0.082,0.0
2026-09-01T13:54:21+00:00,4034693,SOL,BUY_NO,0.65,1.05,1602.9,0.35,0.0,0.38,0.0
2026-09-01T13:54:21+00:00,4034696,SOL,BUY_NO,0.865,1.05,2097.9,0.135,0.0,0.16,0.0
2026-09-01T13:54:21+00:00,4034695,SOL,BUY_NO,0.565,1.05,1395.2,0.435,0.0,0.46,0.0
2026-09-01T14:01:36+00:00,3953564,BTC,BUY_NO,0.5455,1.05,0.0,0.4545,100.5,0.02,105.5
2026-09-01T14:01:36+00:00,4003924,BTC,BUY_NO,0.588,1.05,0.0,0.412,115.5,0.023,121.33
2026-09-01T14:19:18+00:00,4034637,ETH,BUY_YES,0.655,1.05,5988.6,0.345,0.0,0.37,0.0
2026-09-01T14:19:18+00:00,4034639,ETH,BUY_NO,0.645,1.05,0.0,0.355,1601.0,0.35,1681.08
2026-09-01T14:19:18+00:00,4034641,ETH,BUY_NO,0.855,1.05,6704.8,0.145,0.0,0.16,0.0
2026-09-01T14:19:17+00:00,4034635,ETH,BUY_YES,0.87,1.05,7174.3,0.13,0.0,0.15,0.0
2026-09-01T14:24:40+00:00,4034665,ETH,BUY_NO,0.77,1.05,2614.5,0.23,0.0,0.25,0.0
2026-09-01T14:24:40+00:00,4034671,ETH,BUY_NO,0.79,1.05,2622.9,0.21,0.0,0.23,0.0
2026-09-01T15:13:54+00:00,4034634,BTC,BUY_NO,0.825,1.05,4774.3,0.175,226.7,0.18,238.05
2026-09-01T15:13:54+00:00,4034638,BTC,BUY_NO,0.775,1.05,5879.0,0.225,0.0,0.25,0.0
2026-09-01T15:13:54+00:00,4034640,BTC,BUY_NO,0.85,1.05,4751.7,0.15,0.0,0.16,0.0
2026-09-01T15:19:42+00:00,4034666,BTC,BUY_YES,0.725,1.05,8050.2,0.275,410.7,0.28,431.2
2026-09-01T15:19:42+00:00,4034672,BTC,BUY_NO,0.76,1.05,8720.0,0.24,0.0,0.26,0.0
2026-09-01T15:19:42+00:00,4034669,BTC,BUY_NO,0.535,1.05,7999.3,0.465,853.7,0.48,896.4
2026-09-01T15:51:31+00:00,4034636,BTC,BUY_NO,0.755,1.05,6554.8,0.245,0.0,0.26,0.0
2026-09-01T15:51:32+00:00,4034669,BTC,BUY_YES,0.48,1.05,0.0,0.52,5762.5,0.51,6050.6
2026-09-01T15:53:11+00:00,4034674,BTC,BUY_NO,0.89,1.05,11834.8,0.11,0.0,0.12,0.0
2026-09-01T16:05:48+00:00,3932563,ETH,BUY_YES,0.503,1.05,0.0,0.497,0.0,0.978,0.0
2026-09-01T16:30:58+00:00,4034663,BTC,BUY_YES,0.875,1.05,12089.5,0.125,195.0,0.13,204.75
2026-09-01T17:02:05+00:00,4063503,BTC,BUY_NO,0.5,1.05,0.0,0.5,0.0,0.98,0.0
2026-09-01T17:02:04+00:00,4034662,ETH,BUY_NO,0.87,1.05,2918.1,0.13,0.0,0.16,0.0
