ts_deteccion_utc,market_id,lado_mayoria,lado_minoria,pct_mayoria_detectado,n_ballenas,ask_minoria_deteccion,muestras_json,outcome_pendiente
2026-09-05T20:37:06+00:00,4229541,NO,YES,1.0,8,0.92,"[[0.0,349.1,0.92],[5.1,16.3,0.95],[10.2,189.1,0.92],[15.3,180.1,0.93],[20.4,102.9,0.94],[25.5,91.6,0.93],[30.5,76.4,0.93],[35.6,229.6,0.93],[40.8,601.6,0.88],[45.9,408.9,0.91],[51.0,277.5,0.92],[56.0,319.3,0.91],[61.1,346.1,0.91],[66.3,129.0,0.94],[71.4,41.7,0.94],[76.5,22.9,0.96],[81.6,95.1,0.93],[86.8,181.1,0.93],[91.8,504.8,0.88],[96.9,548.1,0.85],[102.0,402.6,0.9],[107.1,195.7,0.93],[112.3,0.0,0.97],[117.7,0.0,0.97],[122.8,108.6,0.94],[127.9,0.0,0.97],[133.1,0.0,0.98],[138.1,0.0,0.98],[143.2,0.0,0.98],[148.3,0.0,null],[153.4,0.0,null],[158.5,0.0,null],[163.6,0.0,null],[168.8,0.0,null],[173.9,0.0,null]]",1
2026-09-05T20:41:25+00:00,4230005,NO,YES,1.0,4,0.82,"[[0.0,304.1,0.82],[5.1,211.5,0.83],[10.1,134.6,0.83],[15.3,0.0,0.87],[20.3,2062.3,0.35],[25.4,2080.1,0.4],[30.5,1999.5,0.45],[35.6,1883.0,0.52],[40.7,1862.2,0.53],[45.8,1551.2,0.6],[50.9,1500.1,0.64],[55.9,1668.7,0.62],[61.0,1541.7,0.61],[66.1,1241.6,0.7],[71.2,1258.9,0.68],[76.3,193.4,0.82],[81.3,375.3,0.81],[86.4,156.9,0.85],[91.5,99.5,0.85],[96.6,97.9,0.85],[101.7,0.0,0.93],[106.8,0.0,0.93],[112.0,0.0,0.97],[117.1,178.6,0.81],[122.3,217.5,0.83],[127.4,32.8,0.86],[132.6,0.0,0.88],[137.8,0.0,0.93],[142.9,0.0,0.95],[148.0,0.0,0.96],[153.1,0.0,0.98],[158.2,0.0,0.98],[163.3,0.0,0.99],[168.7,0.0,0.99],[173.8,0.0,null],[178.9,0.0,null],[184.1,0.0,null],[189.2,0.0,null],[194.3,0.0,null],[199.4,0.0,null],[204.5,0.0,null],[209.6,0.0,null],[214.6,0.0,null]]",1
2026-09-05T20:46:51+00:00,4230140,NO,YES,1.0,7,0.4,"[[0.0,32.8,0.38],[5.2,24.3,0.39],[10.2,0.0,0.43],[15.3,24.7,0.41],[20.4,0.0,0.5],[25.4,30.0,0.4],[30.5,37.5,0.4],[35.6,0.0,0.45],[40.7,2.0,0.42],[45.7,8.8,0.41],[50.8,2.3,0.41],[55.9,2.3,0.41],[60.9,328.8,0.23],[66.0,347.0,0.26],[71.2,395.2,0.26],[76.2,407.3,0.24],[81.3,0.0,0.47],[86.4,18.3,0.41],[91.4,43.3,0.39],[96.5,403.6,0.26],[101.6,441.4,0.23],[106.7,443.1,0.21],[111.8,443.1,0.23],[116.8,469.9,0.2],[121.9,469.3,0.2],[127.1,400.0,0.21],[132.3,0.0,0.61],[137.5,38.5,0.41],[142.5,70.0,0.36],[147.6,215.0,0.32],[152.7,120.5,0.35],[157.8,418.1,0.12],[162.9,454.8,0.12],[168.0,75.4,0.31],[173.1,225.3,0.14],[178.2,354.7,0.01],[183.3,389.8,0.01],[188.4,403.4,0.01]]",1
2026-09-05T20:51:08+00:00,4230172,NO,YES,1.0,4,0.77,"[[0.0,147.6,0.77],[5.1,247.2,0.77],[10.2,1616.9,0.33],[15.3,1790.1,0.33],[20.3,1582.4,0.41],[25.4,1563.9,0.46],[30.5,1445.2,0.45],[35.6,1388.1,0.47],[40.7,995.4,0.54],[46.1,1192.6,0.54],[51.4,1321.9,0.53],[56.4,1598.6,0.45],[61.5,1636.5,0.41],[66.6,1659.7,0.4],[71.7,1673.5,0.4],[76.8,1697.8,0.4],[81.9,1665.9,0.37],[87.1,1733.8,0.37],[92.2,1726.9,0.37],[97.3,1720.9,0.35],[102.4,1773.4,0.31],[107.5,1863.9,0.3],[112.5,1860.8,0.3],[117.6,1852.4,0.3],[122.6,1860.1,0.29],[127.7,1955.3,0.2],[132.7,2043.8,0.14],[137.9,2094.9,0.11],[143.0,2012.0,0.1],[148.1,1340.3,0.13],[153.2,1206.1,0.17],[158.3,1820.8,0.09],[163.4,1882.5,0.08],[168.4,1586.8,0.09],[173.5,1661.4,0.08],[178.5,1736.8,0.03],[183.6,1746.4,0.03],[188.7,1792.9,0.01],[193.7,1815.9,0.01],[198.8,1816.7,0.01],[203.9,1821.4,0.01],[208.9,1827.1,0.01],[214.0,1836.7,0.01],[219.1,1836.8,0.01],[224.3,1910.1,0.01],[229.4,1951.2,0.01]]",1
2026-09-05T20:58:44+00:00,4230194,NO,YES,1.0,3,0.88,"[[0.0,148.3,0.89],[5.1,28.4,0.92],[10.3,96.0,0.92],[15.4,0.0,0.93],[20.4,0.0,0.94],[25.5,0.0,0.93],[30.6,1620.2,0.52],[35.6,1567.7,0.53],[40.8,1778.4,0.44],[45.9,1881.7,0.33],[51.0,1932.2,0.04],[56.1,2100.5,0.01],[61.1,2100.5,0.01],[66.3,2197.8,0.01],[71.5,2176.8,0.01]]",1
2026-09-05T21:01:56+00:00,4230251,YES,NO,1.0,4,0.28,"[[0.0,0.0,0.73],[5.1,0.0,0.72],[10.2,0.0,0.7],[15.2,0.0,0.58],[20.3,0.0,0.59],[25.3,0.0,0.54],[30.5,0.0,0.59],[35.5,0.0,0.68],[40.6,0.0,0.68],[45.7,0.0,0.71],[50.8,0.0,0.71],[55.8,0.0,0.67],[60.9,0.0,0.7],[66.0,0.0,0.74],[71.0,0.0,0.69],[76.1,0.0,0.66],[81.2,0.0,0.6],[86.3,0.0,0.61],[91.4,0.0,0.62],[96.5,0.0,0.71],[101.7,0.0,0.72],[106.7,0.0,0.85],[111.8,0.0,0.91],[116.8,0.0,0.94],[121.9,0.0,0.96],[127.0,0.0,0.9],[132.1,0.0,0.7],[137.1,0.0,0.61],[142.2,0.0,0.53],[147.3,0.0,0.33],[152.4,0.0,0.33],[157.5,1.6,0.28],[162.6,44.8,0.18],[168.1,0.0,0.83],[173.2,0.0,0.99],[178.3,0.0,null]]",1
2026-09-05T21:07:02+00:00,4230272,NO,YES,1.0,5,0.78,"[[0.0,73.6,0.78],[5.1,40.7,0.78],[10.2,40.7,0.78],[15.3,0.0,0.83],[20.4,217.4,0.74],[25.5,156.4,0.76],[30.6,104.1,0.78],[35.7,63.3,0.77],[40.8,31.6,0.78],[45.9,28.9,0.79],[50.9,14.9,0.8],[56.0,0.0,0.83],[61.1,0.0,0.84],[66.3,0.0,0.84],[71.7,0.0,0.85],[76.7,0.0,0.98],[81.8,0.0,0.98],[86.9,0.0,0.98],[92.0,0.0,0.99],[97.1,0.0,0.99],[102.1,0.0,0.99],[107.2,0.0,0.99],[112.3,0.0,0.99],[117.3,0.0,null],[122.4,0.0,null],[127.4,0.0,null],[132.6,0.0,null],[137.7,0.0,null],[142.8,0.0,null],[147.8,0.0,null],[152.9,0.0,null],[158.0,0.0,null],[163.0,0.0,null],[168.1,0.0,null],[173.2,0.0,null]]",1
2026-09-05T21:11:26+00:00,4230314,NO,YES,1.0,4,0.77,"[[0.0,83.4,0.77],[5.1,61.7,0.77],[10.1,66.1,0.77],[15.3,28.8,0.77],[20.4,26.8,0.77],[25.4,24.4,0.77],[30.5,4.6,0.8],[35.7,0.0,0.85],[40.7,0.0,0.86],[45.8,0.0,0.9],[50.9,0.0,0.96],[56.0,0.0,0.91],[61.1,0.0,0.9],[66.2,0.0,0.9],[71.3,0.0,0.91],[76.3,0.0,0.92],[81.4,0.0,0.92],[86.5,0.0,0.92],[91.5,0.0,0.92],[96.6,0.0,0.82],[101.8,8.3,0.79],[106.9,30.7,0.78],[112.0,0.0,0.94],[117.0,0.0,0.97],[122.2,0.0,0.97],[127.3,0.0,0.97],[132.3,0.0,0.97],[137.4,0.0,0.97],[142.6,0.0,0.98],[151.0,0.0,null],[156.0,0.0,null],[161.1,0.0,null],[166.2,0.0,null],[171.3,0.0,null],[176.4,0.0,null],[181.4,0.0,null],[186.5,0.0,null],[191.6,0.0,null],[196.6,0.0,null],[201.7,0.0,null],[206.8,0.0,null],[211.9,0.0,null]]",1
2026-09-05T21:18:37+00:00,4230724,NO,YES,0.9167,12,0.82,"[[0.0,158.6,0.82],[5.1,74.0,0.85],[10.1,0.0,0.88],[15.2,0.0,0.88],[20.3,0.0,0.99],[25.3,0.0,0.99],[31.0,0.0,null],[36.1,0.0,null],[41.2,0.0,null],[46.3,0.0,null],[51.3,0.0,null],[56.4,0.0,null],[61.5,0.0,null],[66.6,0.0,null],[71.7,0.0,null],[76.7,0.0,null],[81.8,0.0,null]]",1
2026-09-05T21:20:53+00:00,4230960,NO,YES,1.0,10,0.74,"[[0.0,71.3,0.74],[5.1,102.5,0.74],[10.1,0.0,0.81],[15.2,0.0,0.82],[20.3,0.0,0.82],[25.3,0.0,0.81],[30.4,0.0,0.81],[35.4,0.0,0.82],[40.5,0.0,0.83],[45.6,0.0,0.83],[50.6,0.0,0.84],[55.7,0.0,0.84],[60.8,0.0,0.8],[65.8,0.0,0.89],[70.9,0.0,0.95],[76.0,0.0,0.92],[81.1,0.0,0.94],[86.2,0.0,0.94],[91.3,0.0,0.94],[96.3,0.0,0.95],[101.5,0.0,0.95],[106.6,0.0,0.95],[111.7,0.0,0.95],[116.8,0.0,0.96],[121.9,0.0,0.98],[127.0,0.0,null],[132.1,0.0,null],[137.2,0.0,null],[142.3,0.0,null],[147.4,0.0,null],[152.4,0.0,null],[157.5,0.0,null],[162.6,0.0,null],[167.7,0.0,null],[172.7,0.0,null],[177.8,0.0,null],[182.9,0.0,null],[188.0,0.0,null],[193.0,0.0,null],[198.1,0.0,null],[203.2,0.0,null],[208.2,0.0,null],[213.3,0.0,null],[218.4,0.0,null],[223.6,0.0,null],[228.8,0.0,null],[233.9,0.0,null],[239.0,0.0,null],[244.0,0.0,null]]",1
2026-09-05T21:26:14+00:00,4231002,NO,YES,1.0,5,0.83,"[[0.0,204.1,0.83],[5.1,111.2,0.83],[11.6,181.2,0.83],[16.6,126.2,0.83],[21.7,59.5,0.83],[26.8,92.1,0.84],[31.8,62.0,0.85],[36.9,17.3,0.86],[42.0,99.0,0.85],[47.0,17.3,0.86],[52.1,13.2,0.86],[57.2,20.1,0.86],[62.2,0.0,0.9],[67.3,0.0,0.91],[72.3,0.0,0.91],[77.4,0.0,0.91],[82.5,0.0,0.95],[87.8,0.0,0.95],[93.0,0.0,0.96],[98.0,0.0,0.97],[103.1,0.0,0.93],[108.2,0.0,0.92],[116.4,0.0,0.91],[121.5,378.6,0.78],[126.6,360.2,0.76],[131.7,0.0,0.91],[136.7,0.0,0.97],[141.8,0.0,0.97],[146.9,0.0,0.97],[152.0,0.0,0.98],[157.1,0.0,null],[162.2,0.0,null],[167.2,0.0,null],[172.3,0.0,null],[177.4,0.0,null],[182.5,0.0,null],[187.6,0.0,null],[192.7,0.0,null],[197.8,0.0,null],[202.8,0.0,null],[208.0,0.0,null],[213.0,0.0,null],[218.1,0.0,null],[223.2,0.0,null]]",1
2026-09-05T21:35:55+00:00,4231201,YES,NO,1.0,3,0.28,"[[0.0,0.0,0.73],[5.1,0.0,0.74],[10.2,0.0,0.64],[15.2,0.0,0.66],[20.3,0.0,0.68],[25.4,0.0,0.68],[30.5,0.0,0.7],[35.5,0.0,0.7],[40.6,0.0,0.79],[45.7,0.0,0.85],[50.8,0.0,0.86],[55.9,0.0,0.65],[60.9,0.0,0.66],[66.0,0.0,0.67],[71.1,0.0,0.64],[76.1,0.0,0.67],[81.3,0.0,0.76],[86.3,0.0,0.76],[91.4,0.0,0.77],[96.4,0.0,0.81],[101.5,0.0,0.81],[106.6,0.0,0.83],[111.6,0.0,0.83],[116.7,0.0,0.83],[121.9,0.0,0.84],[127.1,0.0,0.72],[132.1,0.0,0.77],[137.2,0.0,0.76],[142.3,0.0,0.66],[147.4,0.0,0.65],[152.4,0.0,0.37],[157.5,150.5,0.15],[162.6,230.6,0.15],[167.7,139.5,0.08],[172.7,196.9,0.07],[177.8,197.5,0.05],[182.9,165.4,0.04],[187.9,163.9,0.03],[193.0,229.7,0.13],[198.1,253.3,0.07],[203.2,251.6,0.03],[208.2,255.7,0.04],[213.3,249.6,0.02],[218.3,208.2,0.01],[223.4,229.4,0.01],[228.6,234.6,0.01],[233.7,245.4,0.01],[238.8,246.4,0.01],[244.0,309.0,0.01]]",1
2026-09-05T21:41:14+00:00,4231293,YES,NO,1.0,4,0.22,"[[0.0,0.0,0.79],[5.1,0.0,0.79],[10.2,0.0,0.78],[15.2,0.0,0.54],[20.3,0.0,0.57],[25.4,0.0,0.37],[30.5,0.0,0.43],[35.6,0.0,0.42],[40.6,0.0,0.43],[45.7,0.0,0.45],[50.8,0.0,0.45],[55.8,0.0,0.48],[60.9,0.0,0.48],[66.0,0.0,0.48],[71.1,0.0,0.48],[76.2,0.0,0.42],[81.2,0.0,0.42],[86.3,31.8,0.21],[91.4,99.7,0.16],[96.4,193.8,0.05],[101.5,181.9,0.07],[106.6,157.6,0.08],[111.6,169.1,0.07],[116.7,176.2,0.07],[121.8,191.7,0.07],[126.8,183.0,0.07],[131.9,176.9,0.1],[137.0,175.9,0.1],[142.2,161.4,0.1],[147.2,143.2,0.1],[152.3,0.0,0.33],[161.8,0.0,0.24],[167.1,27.9,0.07],[172.2,78.6,0.06],[177.3,103.7,0.01],[182.4,107.9,0.01],[187.5,107.9,0.01],[192.5,109.6,0.01],[197.6,114.2,0.01],[202.7,124.1,0.01],[207.7,124.6,0.01],[212.8,124.9,0.01],[217.9,124.9,0.01],[222.9,129.9,0.01]]",1
2026-09-05T21:48:52+00:00,4231312,YES,NO,0.9048,21,0.07,"[[0.0,0.0,0.96],[5.1,0.0,null],[10.2,0.0,null],[15.3,0.0,null],[20.5,0.0,null],[25.6,0.0,null],[30.7,0.0,null],[35.8,0.0,null],[40.9,0.0,null],[46.0,0.0,null],[51.0,0.0,null],[56.1,0.0,null],[61.2,0.0,null],[66.2,0.0,null]]",1
2026-09-05T21:52:41+00:00,4231358,YES,NO,1.0,3,0.19,"[[0.0,0.0,0.82],[5.2,0.0,0.59],[10.3,0.0,0.62],[15.3,0.0,0.69],[20.4,0.0,0.71],[25.5,0.0,0.64],[30.6,0.0,0.61],[35.7,0.0,0.62],[40.7,0.0,0.77],[45.8,0.0,0.79],[50.9,0.0,0.81],[55.9,0.0,0.81],[61.0,0.0,0.86],[66.1,0.0,0.87],[71.2,0.0,0.9],[76.3,0.0,0.93],[81.3,0.0,0.96],[86.4,0.0,0.97],[91.5,0.0,0.98],[96.6,0.0,0.98],[101.6,0.0,0.99],[106.7,0.0,null],[111.8,0.0,null],[116.9,0.0,null],[122.1,0.0,null],[127.1,0.0,null],[132.2,0.0,null],[137.3,0.0,null]]",1
2026-09-05T21:55:54+00:00,4232031,YES,NO,1.0,4,0.23,"[[0.0,0.0,0.78],[5.1,0.0,0.77],[10.2,0.0,0.73],[15.2,0.0,0.66],[20.3,0.0,0.67],[25.4,0.0,0.68],[30.4,0.0,0.68],[35.5,0.0,0.69],[40.6,0.0,0.68],[45.6,0.0,0.68],[50.7,0.0,0.68],[55.8,0.0,0.66],[60.9,0.0,0.86],[65.9,0.0,0.86],[71.0,0.0,0.89],[76.1,0.0,0.81],[81.2,0.0,0.85],[86.3,0.0,0.85],[91.3,0.0,0.78],[96.4,0.0,0.77],[101.5,0.0,0.79],[106.6,0.0,0.8],[111.8,0.0,0.82],[116.8,0.0,0.82],[121.9,0.0,0.84],[127.0,0.0,0.66],[132.1,0.0,0.66],[137.1,0.0,0.66],[142.2,0.0,0.66],[147.2,0.0,0.67],[152.3,0.0,0.67],[157.5,0.0,0.69],[162.7,0.0,0.7],[167.7,0.0,0.7],[172.8,0.0,0.72],[177.9,0.0,0.73],[182.9,0.0,0.75],[188.0,0.0,0.98],[193.2,0.0,0.97],[198.3,0.0,0.97],[203.4,0.0,0.98],[208.5,0.0,0.98],[213.6,0.0,null],[218.7,0.0,null],[223.7,0.0,null],[228.8,0.0,null],[233.9,0.0,null],[238.9,0.0,null],[244.2,0.0,null]]",1
2026-09-05T22:01:27+00:00,4232095,NO,YES,1.0,4,0.86,"[[0.0,108.1,0.87],[5.1,102.0,0.87],[10.4,44.5,0.89],[15.6,63.3,0.88],[20.7,52.1,0.88],[25.8,34.6,0.88],[31.0,43.1,0.87],[36.1,24.8,0.88],[41.1,24.8,0.88],[46.2,31.0,0.89],[51.3,39.5,0.89],[56.4,35.3,0.89],[61.5,144.0,0.85],[66.6,102.1,0.86],[71.6,97.7,0.86],[76.8,60.9,0.87],[81.8,34.5,0.89],[86.9,22.2,0.89],[92.0,9.4,0.9],[97.1,24.6,0.9],[102.2,0.0,0.92],[107.2,0.0,0.98],[112.4,0.0,0.98],[117.5,0.0,0.94],[122.5,0.0,0.96],[127.6,0.0,0.96],[132.6,0.0,0.96],[137.7,0.0,0.96],[142.9,0.0,0.91],[147.9,0.0,0.91],[153.0,0.0,0.94],[158.1,0.0,0.97],[163.2,0.0,0.98],[168.2,0.0,0.98],[173.3,0.0,0.99],[178.4,0.0,0.99],[183.5,0.0,null],[188.5,0.0,null],[193.6,0.0,null],[198.6,0.0,null],[203.7,0.0,null],[208.8,0.0,null]]",1
2026-09-05T22:05:58+00:00,4232117,YES,NO,1.0,5,0.37,"[[0.0,0.0,0.69],[5.1,0.0,0.49],[10.2,0.0,0.55],[15.2,0.0,0.48],[20.3,0.0,0.57],[25.4,0.0,0.68],[30.5,0.0,0.7],[35.5,0.0,0.53],[40.7,0.0,0.52],[45.8,0.0,0.52],[50.9,0.0,0.56],[55.9,0.0,0.51],[61.0,0.0,0.54],[66.1,0.0,0.53],[71.2,0.0,0.53],[76.3,0.0,0.53],[81.4,0.0,0.56],[86.5,0.0,0.58],[91.6,0.0,0.76],[96.6,0.0,0.69],[101.7,0.0,0.74],[106.8,0.0,0.76],[111.9,0.0,0.84],[117.0,0.0,0.8],[122.0,0.0,0.83],[127.1,0.0,0.87],[132.1,0.0,0.91],[137.2,0.0,0.83],[142.3,0.0,0.88],[147.5,0.0,0.94],[152.5,0.0,0.96],[157.7,0.0,0.96],[162.7,0.0,0.96],[167.8,0.0,0.98],[172.9,0.0,0.99],[178.0,0.0,0.99],[183.0,0.0,0.99],[188.1,0.0,null],[193.2,0.0,null],[198.3,0.0,null],[203.4,0.0,null],[208.5,0.0,null],[213.6,0.0,null],[218.6,0.0,null],[223.7,0.0,null],[228.7,0.0,null],[233.9,0.0,null],[238.9,0.0,null]]",1
2026-09-05T22:10:51+00:00,4232181,NO,YES,1.0,6,0.72,"[[0.0,127.8,0.72],[5.1,202.6,0.69],[10.1,861.8,0.62],[15.2,1055.4,0.57],[20.3,491.2,0.63],[25.5,663.3,0.62],[30.6,657.8,0.61],[35.6,833.0,0.61],[40.7,907.3,0.61],[45.9,768.1,0.59],[51.0,969.5,0.59],[56.1,970.7,0.6],[61.1,898.9,0.56],[66.2,906.3,0.58],[71.2,246.1,0.7],[76.3,293.5,0.68],[81.3,276.3,0.69],[86.4,0.0,0.83],[91.5,0.0,0.82],[96.6,0.0,0.8],[101.7,0.0,0.84],[106.8,0.0,0.83],[111.9,0.0,0.83],[117.1,0.0,0.85],[122.2,0.0,0.92],[127.3,0.0,0.92],[132.3,0.0,0.92],[137.4,0.0,0.95],[142.7,0.0,0.94],[147.8,0.0,0.96],[152.8,0.0,0.97],[157.9,0.0,0.97],[163.0,0.0,0.97],[168.1,0.0,0.97],[173.1,0.0,0.97],[179.0,0.0,0.97],[184.1,0.0,0.97],[189.2,0.0,null],[194.2,0.0,null],[199.4,0.0,null],[204.5,0.0,null],[209.6,0.0,null],[214.6,0.0,null],[219.7,0.0,null],[224.8,0.0,null],[229.9,0.0,null],[235.1,0.0,null],[240.2,0.0,null],[245.3,0.0,null]]",1
2026-09-05T22:15:54+00:00,4232213,YES,NO,1.0,3,0.25,"[[0.0,0.0,0.76],[5.1,0.0,0.76],[10.2,0.0,0.8],[15.5,0.0,0.8],[20.6,0.0,0.82],[25.6,0.0,0.79],[31.0,0.0,0.79],[36.1,0.0,0.83],[41.1,0.0,0.83],[46.2,0.0,0.8],[51.3,0.0,0.78],[56.4,0.0,0.78],[61.4,0.0,0.8],[66.5,0.0,0.77],[71.5,0.0,0.78],[76.6,0.0,0.5],[81.9,0.0,0.42],[86.9,0.0,0.44],[92.0,0.0,0.34],[97.0,0.0,0.29],[102.3,126.3,0.18],[107.4,152.3,0.18],[112.4,214.4,0.17],[117.5,233.8,0.16],[122.6,0.0,0.81],[127.7,0.0,0.87],[133.6,0.0,0.78],[138.8,0.0,0.83],[143.8,0.0,0.83],[148.9,0.0,0.84],[154.0,0.0,0.92],[159.0,0.0,0.92],[164.1,0.0,0.96],[169.2,0.0,0.97],[174.3,0.0,0.97],[179.4,0.0,0.98],[184.5,0.0,null],[189.5,0.0,null],[194.6,0.0,null],[199.7,0.0,null],[204.8,0.0,null],[209.8,0.0,null],[215.0,0.0,null],[220.0,0.0,null],[226.3,0.0,null],[231.4,0.0,null],[236.5,0.0,null],[241.7,0.0,null]]",1
2026-09-05T22:21:28+00:00,4232221,YES,NO,1.0,3,0.27,"[[0.0,0.0,0.75],[5.1,0.0,0.73],[10.2,0.0,0.74],[15.2,0.0,0.68],[20.4,0.0,0.68],[25.5,0.0,0.74],[30.6,0.0,0.78],[35.6,0.0,0.81],[40.7,0.0,0.82],[45.8,0.0,0.82],[50.8,0.0,0.82],[55.9,0.0,0.84],[61.0,0.0,0.84],[66.0,0.0,0.84],[71.1,0.0,0.86],[76.2,0.0,0.96],[81.3,0.0,0.97],[86.3,0.0,null],[91.4,0.0,null],[96.5,0.0,null],[101.6,0.0,null],[106.7,0.0,null],[111.7,0.0,null],[116.8,0.0,null],[121.8,0.0,null],[126.9,0.0,null],[132.1,0.0,null],[137.2,0.0,null],[142.3,0.0,null],[147.4,0.0,null],[152.4,0.0,null],[157.5,0.0,null],[162.6,0.0,null],[167.7,0.0,null],[172.8,0.0,null],[177.9,0.0,null],[182.9,0.0,null],[188.0,0.0,null],[193.1,0.0,null],[198.1,0.0,null],[203.2,0.0,null],[208.3,0.0,null]]",1
2026-09-05T22:26:29+00:00,4232314,YES,NO,1.0,3,0.2,"[[0.0,0.0,0.81],[5.1,0.0,0.82],[10.3,0.0,0.81],[15.6,0.0,0.82],[20.7,0.0,0.8],[25.7,0.0,0.82],[30.8,0.0,0.83],[35.9,0.0,0.86],[40.9,0.0,0.86],[46.0,0.0,0.9],[51.0,0.0,0.92],[58.0,0.0,0.93],[63.2,0.0,0.96],[68.3,0.0,0.95],[73.3,0.0,0.84],[78.4,0.0,0.9],[83.8,0.0,0.9],[88.9,0.0,0.95],[94.1,0.0,null],[99.2,0.0,null],[104.2,0.0,null],[109.3,0.0,null],[114.4,0.0,null],[119.4,0.0,null],[124.7,0.0,null],[129.8,0.0,null],[134.9,0.0,null],[140.0,0.0,null],[145.1,0.0,null],[150.1,0.0,null],[155.2,0.0,null],[160.2,0.0,null],[165.3,0.0,null],[170.4,0.0,null],[175.5,0.0,null],[180.5,0.0,null],[185.6,0.0,null],[190.7,0.0,null],[195.7,0.0,null],[200.9,0.0,null],[205.9,0.0,null]]",1
2026-09-05T22:30:53+00:00,4232351,NO,YES,1.0,44,0.79,"[[0.0,72.6,0.79],[5.1,43.7,0.82],[10.1,92.1,0.79],[15.2,43.7,0.82],[20.3,0.0,0.84],[25.3,35.1,0.82],[30.5,0.0,0.84],[35.9,0.0,0.87],[41.0,0.0,0.86],[46.1,0.0,0.87],[51.1,0.0,0.87],[56.2,0.0,0.87],[61.3,0.0,0.88],[66.3,0.0,0.88],[71.5,0.0,0.87],[76.5,0.0,0.89],[81.6,0.0,0.9],[86.7,0.0,0.92],[91.9,0.0,0.92],[97.0,0.0,0.93],[102.1,0.0,0.93],[107.2,0.0,0.92],[112.2,0.0,0.9],[117.3,0.0,0.92],[122.5,0.0,0.93],[127.6,0.0,0.92],[132.7,0.0,0.94],[137.7,0.0,0.95],[145.9,0.0,0.96],[151.0,0.0,0.96],[156.1,0.0,0.96],[161.2,0.0,0.96],[166.2,0.0,0.97],[171.3,0.0,0.97],[176.4,0.0,0.99],[181.5,0.0,null],[186.6,0.0,null],[191.7,0.0,null],[196.7,0.0,null],[201.8,0.0,null],[206.9,0.0,null],[212.0,0.0,null],[217.0,0.0,null],[222.1,0.0,null],[227.2,0.0,null],[232.3,0.0,null],[237.3,0.0,null],[242.5,0.0,null]]",1
2026-09-05T22:38:58+00:00,4233171,YES,NO,1.0,3,0.24,"[[0.0,0.0,0.78],[5.1,0.0,0.84],[10.1,0.0,0.92],[15.2,0.0,0.93],[20.3,0.0,0.98],[25.3,0.0,0.98],[30.5,0.0,0.98],[35.7,0.0,0.99],[40.7,0.0,0.89],[45.9,0.0,0.99],[50.9,0.0,null],[56.0,0.0,null],[61.1,0.0,null]]",1
2026-09-05T22:42:06+00:00,4233452,YES,NO,1.0,4,0.26,"[[0.0,0.0,0.75],[5.1,0.0,0.74],[10.1,0.0,0.74],[15.2,0.0,0.65],[20.3,0.0,0.64],[25.4,0.0,0.64],[30.5,0.0,0.65],[35.6,0.0,0.65],[40.7,0.0,0.65],[45.7,0.0,0.67],[50.8,0.0,0.92],[55.8,0.0,0.92],[61.1,0.0,0.95],[66.2,0.0,0.92],[71.3,0.0,0.95],[76.4,0.0,0.96],[81.5,0.0,0.97],[86.6,0.0,0.98],[91.7,0.0,0.98],[96.8,0.0,0.98],[102.0,0.0,0.98],[107.0,0.0,0.99],[112.1,0.0,null],[117.2,0.0,null],[122.3,0.0,null],[127.6,0.0,null],[132.7,0.0,null],[137.7,0.0,null],[142.8,0.0,null],[147.9,0.0,null],[153.0,0.0,null],[158.1,0.0,null],[163.2,0.0,null],[168.2,0.0,null],[173.3,0.0,null]]",1
2026-09-05T22:45:53+00:00,4233489,YES,NO,1.0,13,0.25,"[[0.0,0.0,0.76],[5.1,0.0,0.75],[10.5,0.0,0.69],[15.7,0.0,0.67],[20.7,0.0,0.66],[25.9,0.0,0.66],[30.9,0.0,0.64],[36.0,0.0,0.65],[41.0,0.0,0.64],[46.1,0.0,0.62],[51.2,0.0,0.63],[56.3,0.0,0.63],[61.7,0.0,0.65],[66.7,0.0,0.52],[71.8,0.0,0.51],[76.9,0.0,0.52],[82.0,0.0,0.49],[87.1,0.0,0.41],[92.1,0.0,0.53],[97.2,0.0,0.54],[102.3,0.0,0.54],[107.4,0.0,0.5],[112.6,0.0,0.41],[117.6,0.0,0.44],[122.7,0.0,0.44],[127.8,0.0,0.44],[132.9,0.0,0.58],[137.9,0.0,0.56],[143.2,0.0,0.55],[148.3,0.0,0.64],[153.3,0.0,0.7],[158.4,0.0,0.72],[163.5,0.0,0.73],[168.6,0.0,0.75],[173.7,0.0,0.52],[178.8,0.0,0.55],[183.9,0.0,0.55],[188.9,0.0,0.57],[194.0,0.0,0.59],[199.1,0.0,0.95],[204.2,0.0,0.94],[209.3,0.0,0.96],[214.5,0.0,0.97],[219.6,0.0,0.98],[224.6,0.0,0.99],[229.7,0.0,null],[234.8,0.0,null],[239.8,0.0,null],[244.9,0.0,null]]",1
