slot_start_utc,slot_end_utc,activo,ventana_min,strategy,decision,outcome_real,acierto,pnl_neto,prob_yes_modelo,edge_neto,drift_60min,drift_15min,sigma_h,pct_spot_vs_ref,delta_ratio
2026-05-23T13:30:00+00:00,2026-05-23T13:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3571,0.1029,0.3107,-0.1571,0.003044,-0.072,
2026-05-23T13:30:00+00:00,2026-05-23T13:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2923,0.1677,0.2734,-0.6969,0.002935,-0.0934,
2026-05-23T13:45:00+00:00,2026-05-23T14:00:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5523,0.0123,0.3328,-0.0165,0.003308,0.0016,
2026-05-23T13:45:00+00:00,2026-05-23T14:00:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.541,0.001,0.556,0.1607,0.005143,-0.0069,
2026-05-23T14:00:00+00:00,2026-05-23T14:15:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4308,0.0292,0.3118,0.2331,0.004989,-0.0602,
2026-05-23T14:00:00+00:00,2026-05-23T14:15:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4531,0.0069,0.2089,0.4859,0.003051,-0.0295,
2026-05-23T14:15:00+00:00,2026-05-23T14:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6627,0.1227,0.2978,0.4063,0.003424,0.0521,
2026-05-23T14:15:00+00:00,2026-05-23T14:30:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5873,0.0473,0.1228,0.6735,0.00434,0.0391,
2026-05-23T14:15:00+00:00,2026-05-23T14:30:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6233,0.0833,-0.0599,0.15,0.004216,0.0675,
2026-05-23T14:15:00+00:00,2026-05-23T14:30:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5621,0.0221,0.2997,-0.1991,0.006274,0.0299,
2026-05-23T14:15:00+00:00,2026-05-23T14:30:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.591,0.051,0.1727,0.6533,0.002862,0.0217,
2026-05-23T14:30:00+00:00,2026-05-23T14:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7352,0.1952,0.4859,0.5926,0.003328,0.0727,
2026-05-23T14:30:00+00:00,2026-05-23T14:45:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7709,0.2309,0.3591,0.3675,0.003584,0.1075,
2026-05-23T14:30:00+00:00,2026-05-23T14:45:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7776,0.2376,0.565,1.4879,0.005106,0.1557,
2026-05-23T14:30:00+00:00,2026-05-23T14:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6838,0.1438,-0.0075,-0.06,0.003877,0.09,
2026-05-23T14:30:00+00:00,2026-05-23T14:45:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6052,0.0652,0.1497,-0.1195,0.005315,0.0598,
2026-05-23T14:30:00+00:00,2026-05-23T14:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7169,0.1769,0.4519,0.4162,0.002575,0.045,
2026-05-23T14:45:00+00:00,2026-05-23T15:00:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3809,0.0791,0.06,-0.03,0.003857,-0.0599,
2026-05-23T14:45:00+00:00,2026-05-23T15:00:00+00:00,DOGE,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.334,0.126,0.2394,0.5978,0.005087,-0.1192,
2026-05-23T14:45:00+00:00,2026-05-23T15:00:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6597,0.1197,0.7257,1.3403,0.002595,0.0093,
2026-05-23T15:00:00+00:00,2026-05-23T15:15:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5646,0.0246,0.455,0.1415,0.003377,0.0,
2026-05-23T15:00:00+00:00,2026-05-23T15:15:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6139,0.0739,0.904,1.232,0.005542,0.0247,
2026-05-23T15:00:00+00:00,2026-05-23T15:15:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5517,0.0117,1.0941,0.8104,0.006379,-0.0238,
2026-05-23T15:00:00+00:00,2026-05-23T15:15:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7122,0.1722,0.6372,2.2684,0.006133,0.1288,
2026-05-23T15:15:00+00:00,2026-05-23T15:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.63,0.09,0.4962,0.5705,0.003241,0.023,
2026-05-23T15:15:00+00:00,2026-05-23T15:30:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6496,0.1096,0.9499,0.8557,0.005673,0.0499,
2026-05-23T15:15:00+00:00,2026-05-23T15:30:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.645,0.105,1.1639,1.0942,0.007081,0.0593,
2026-05-23T15:15:00+00:00,2026-05-23T15:30:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6514,0.1114,0.5697,0.657,0.004546,0.0522,
2026-05-23T15:15:00+00:00,2026-05-23T15:30:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7598,0.2198,1.2153,2.0973,0.006125,0.138,
2026-05-23T15:15:00+00:00,2026-05-23T15:30:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7094,0.1694,0.6988,0.977,0.003093,0.0417,
2026-05-23T15:30:00+00:00,2026-05-23T15:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.33,0.13,0.138,-0.8349,0.003361,-0.0794,
2026-05-23T15:30:00+00:00,2026-05-23T15:45:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.392,0.068,0.4731,-1.5237,0.005764,-0.1039,
2026-05-23T15:30:00+00:00,2026-05-23T15:45:00+00:00,SOL,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3194,0.1406,0.1076,-2.7043,0.00709,-0.1669,
2026-05-23T15:30:00+00:00,2026-05-23T15:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.405,0.055,0.1949,-1.5504,0.00482,-0.0673,
2026-05-23T15:30:00+00:00,2026-05-23T15:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3936,0.0664,0.3366,-1.0239,0.003353,-0.0633,
2026-05-23T15:45:00+00:00,2026-05-23T16:00:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5448,0.0048,0.0834,1.1464,0.00747,0.0357,
2026-05-23T15:45:00+00:00,2026-05-23T16:00:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5602,0.0202,0.2174,0.0599,0.004799,0.0225,
2026-05-23T15:45:00+00:00,2026-05-23T16:00:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.554,0.014,0.6865,0.5541,0.009113,0.0198,
2026-05-23T16:00:00+00:00,2026-05-23T16:15:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4547,0.0053,0.1119,0.284,0.002813,-0.022,
2026-05-23T16:00:00+00:00,2026-05-23T16:15:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4277,0.0323,0.0398,0.6605,0.00453,-0.0422,
2026-05-23T16:00:00+00:00,2026-05-23T16:15:00+00:00,SOL,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4113,0.0487,0.0595,0.7145,0.006263,-0.0713,
2026-05-23T16:00:00+00:00,2026-05-23T16:15:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3063,0.1537,-0.2912,-0.3292,0.003448,-0.0673,
2026-05-23T16:00:00+00:00,2026-05-23T16:15:00+00:00,DOGE,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3828,0.0772,0.0099,-0.4348,0.008201,-0.1186,
2026-05-23T16:00:00+00:00,2026-05-23T16:15:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3669,0.0931,0.1036,0.1978,0.003015,-0.0556,
2026-05-23T16:15:00+00:00,2026-05-23T16:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3867,0.0733,-0.1315,-0.4035,0.002705,-0.0299,
2026-05-23T16:15:00+00:00,2026-05-23T16:30:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.433,0.027,-0.2982,0.629,0.003967,-0.0149,
2026-05-23T16:30:00+00:00,2026-05-23T16:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5522,0.0122,-0.015,-0.4187,0.003406,0.0225,
2026-05-23T16:30:00+00:00,2026-05-23T16:45:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5612,0.0212,-0.0396,-0.672,0.005017,0.0396,
2026-05-23T16:30:00+00:00,2026-05-23T16:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5795,0.0395,0.0263,-0.2718,0.002549,0.0232,
2026-05-23T16:45:00+00:00,2026-05-23T17:00:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.412,0.048,-0.0505,0.0816,0.002246,-0.0212,
2026-05-23T16:45:00+00:00,2026-05-23T17:00:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4362,0.0238,0.0599,0.3592,0.003403,-0.0299,
2026-05-23T16:45:00+00:00,2026-05-23T17:00:00+00:00,DOGE,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4083,0.0517,0.1087,1.1483,0.00472,-0.0592,
2026-05-23T16:45:00+00:00,2026-05-23T17:00:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3292,0.1308,-0.0155,0.0989,0.00243,-0.051,
2026-05-23T17:00:00+00:00,2026-05-23T17:15:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5714,0.0314,-0.106,0.0619,0.002115,0.0246,
2026-05-23T17:00:00+00:00,2026-05-23T17:15:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5475,0.0075,0.0344,0.0116,0.002785,0.0141,
2026-05-23T17:00:00+00:00,2026-05-23T17:15:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5773,0.0373,0.1308,0.2851,0.004593,0.0356,
2026-05-23T17:15:00+00:00,2026-05-23T17:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6123,0.0723,-0.0125,-0.0295,0.002156,0.0305,
2026-05-23T17:15:00+00:00,2026-05-23T17:30:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5902,0.0502,0.233,0.2831,0.003257,0.0223,
2026-05-23T17:15:00+00:00,2026-05-23T17:30:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5826,0.0426,0.2973,0.4274,0.004077,0.0237,
2026-05-23T17:15:00+00:00,2026-05-23T17:30:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5956,0.0556,0.1915,0.6485,0.00267,0.02,
2026-05-23T17:30:00+00:00,2026-05-23T17:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6316,0.0916,0.035,0.0259,0.00202,0.0308,
2026-05-23T17:30:00+00:00,2026-05-23T17:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4577,0.0023,0.1422,-0.239,0.002751,-0.0224,
2026-05-23T17:30:00+00:00,2026-05-23T17:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6077,0.0677,0.2782,0.074,0.002631,0.0185,
2026-05-23T17:45:00+00:00,2026-05-23T18:00:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.441,0.019,-0.1178,-0.5296,0.002041,-0.0078,
2026-05-23T17:45:00+00:00,2026-05-23T18:00:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4051,0.0549,-0.0746,-0.6064,0.00322,-0.033,
2026-05-23T17:45:00+00:00,2026-05-23T18:00:00+00:00,SOL,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3464,0.1136,-0.1426,-0.8073,0.003551,-0.0594,
2026-05-23T17:45:00+00:00,2026-05-23T18:00:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2492,0.2108,-0.0748,-0.5082,0.002649,-0.0822,
2026-05-23T17:45:00+00:00,2026-05-23T18:00:00+00:00,DOGE,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4271,0.0329,-0.2073,-0.9867,0.00359,-0.0198,
2026-05-23T17:45:00+00:00,2026-05-23T18:00:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.421,0.039,0.1468,-0.4254,0.002475,-0.0324,
2026-05-23T18:00:00+00:00,2026-05-23T18:15:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5921,0.0521,0.001,0.538,0.001856,0.0208,
2026-05-23T18:00:00+00:00,2026-05-23T18:15:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.586,0.046,0.0688,0.586,0.002966,0.0271,
2026-05-23T18:00:00+00:00,2026-05-23T18:15:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5582,0.0182,0,0.8565,0.003359,0.0237,
2026-05-23T18:00:00+00:00,2026-05-23T18:15:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5757,0.0357,0.0149,0.8081,0.002526,0.0224,
2026-05-23T18:00:00+00:00,2026-05-23T18:15:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6436,0.1036,0.1284,1.0682,0.003196,0.0493,
2026-05-23T18:00:00+00:00,2026-05-23T18:15:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5535,0.0135,0.2424,0.6727,0.001941,-0.0015,
2026-05-23T18:15:00+00:00,2026-05-23T18:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3922,0.0678,0.208,0.7982,0.003083,-0.0529,
2026-05-23T18:15:00+00:00,2026-05-23T18:30:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4157,0.0443,0.3865,1.5539,0.004793,-0.0718,
2026-05-23T18:15:00+00:00,2026-05-23T18:30:00+00:00,SOL,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4023,0.0577,0.5455,2.6116,0.005231,-0.0943,
2026-05-23T18:15:00+00:00,2026-05-23T18:30:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.397,0.063,0.3585,1.3741,0.003652,-0.0669,
2026-05-23T18:15:00+00:00,2026-05-23T18:30:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3714,0.0886,0.3392,1.0352,0.003016,-0.0676,
2026-05-23T18:30:00+00:00,2026-05-23T18:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5438,0.0038,0.4901,1.1524,0.003706,-0.0089,
2026-05-23T18:30:00+00:00,2026-05-23T18:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5742,0.0342,0.7623,1.3694,0.0041,-0.0074,
2026-05-23T18:30:00+00:00,2026-05-23T18:45:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5533,0.0133,1.0755,1.9225,0.006676,-0.0195,
2026-05-23T18:45:00+00:00,2026-05-23T19:00:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5453,0.0053,0.6351,0.0468,0.00417,-0.0141,
2026-05-23T18:45:00+00:00,2026-05-23T19:00:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.567,0.027,0.9279,-0.3298,0.006638,0.0,
2026-05-23T18:45:00+00:00,2026-05-23T19:00:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5616,0.0216,0.8306,-0.2373,0.004491,-0.0148,
2026-05-23T18:45:00+00:00,2026-05-23T19:00:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5437,0.0037,0.611,-0.0184,0.003833,-0.0153,
2026-05-23T19:00:00+00:00,2026-05-23T19:15:00+00:00,SOL,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4374,0.0226,0.5342,-0.7072,0.006757,-0.0826,
2026-05-23T19:00:00+00:00,2026-05-23T19:15:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3129,0.1471,0.3809,-0.9796,0.004738,-0.1337,
2026-05-23T19:00:00+00:00,2026-05-23T19:15:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3938,0.0662,0.3189,-0.4908,0.003996,-0.0706,
2026-05-23T19:15:00+00:00,2026-05-23T19:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5653,0.0253,0.2847,0.221,0.003569,0.0117,
2026-05-23T19:15:00+00:00,2026-05-23T19:30:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.547,0.007,0.4414,0.4693,0.006221,0.0098,
2026-05-23T19:15:00+00:00,2026-05-23T19:30:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6247,0.0847,0.1997,0.5589,0.003357,0.0399,
2026-05-23T19:30:00+00:00,2026-05-23T19:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4193,0.0407,0.0739,0.309,0.003075,-0.0346,
2026-05-23T19:30:00+00:00,2026-05-23T19:45:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3736,0.0864,0.0669,0.9314,0.003855,-0.0639,
2026-05-23T19:30:00+00:00,2026-05-23T19:45:00+00:00,SOL,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3557,0.1043,0.0942,0.8962,0.004956,-0.094,
2026-05-23T19:30:00+00:00,2026-05-23T19:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3661,0.0939,-0.1854,0.3272,0.003351,-0.0446,
2026-05-23T19:30:00+00:00,2026-05-23T19:45:00+00:00,DOGE,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3484,0.1116,0.0293,0.2734,0.005092,-0.0975,
2026-05-23T19:30:00+00:00,2026-05-23T19:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4084,0.0516,0.0751,0.2515,0.002893,-0.0368,
2026-05-23T19:45:00+00:00,2026-05-23T20:00:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.401,0.059,0.017,-0.1808,0.002382,-0.0298,
2026-05-23T19:45:00+00:00,2026-05-23T20:00:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4146,0.0454,-0.0337,-0.5233,0.003146,-0.0308,
2026-05-23T19:45:00+00:00,2026-05-23T20:00:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3918,0.0682,-0.1113,0.0594,0.002728,-0.0297,
2026-05-23T19:45:00+00:00,2026-05-23T20:00:00+00:00,DOGE,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4552,0.0048,-0.0293,-0.2342,0.003905,-0.0195,
2026-05-23T19:45:00+00:00,2026-05-23T20:00:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4248,0.0352,-0.0184,-0.3923,0.002461,-0.0215,
2026-05-23T20:00:00+00:00,2026-05-23T20:15:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5409,0.0009,0.1933,0.4237,0.002275,0.0,
2026-05-23T20:15:00+00:00,2026-05-23T20:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6777,0.1377,0.3351,0.7875,0.00322,0.0522,
2026-05-23T20:15:00+00:00,2026-05-23T20:30:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6162,0.0762,0.2994,0.6355,0.004491,0.0466,
2026-05-23T20:15:00+00:00,2026-05-23T20:30:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6152,0.0752,0.2005,0.2827,0.004154,0.0471,
2026-05-23T20:15:00+00:00,2026-05-23T20:30:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6814,0.1414,0.2008,0.3566,0.002796,0.052,
2026-05-23T20:15:00+00:00,2026-05-23T20:30:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5793,0.0393,0.1465,0.039,0.003913,0.0293,
2026-05-23T20:15:00+00:00,2026-05-23T20:30:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5828,0.0428,0.0399,0.1349,0.002659,0.0245,
2026-05-23T20:30:00+00:00,2026-05-23T20:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.9196,0.3796,0.4301,0.688,0.004314,0.2675,
2026-05-23T20:30:00+00:00,2026-05-23T20:45:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.8916,0.3516,0.4603,1.5746,0.006213,0.3445,
2026-05-23T20:30:00+00:00,2026-05-23T20:45:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.9339,0.3939,0.3412,1.4593,0.006254,0.4358,
2026-05-23T20:30:00+00:00,2026-05-23T20:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.8959,0.3559,0.2749,0.6234,0.003803,0.2154,
2026-05-23T20:30:00+00:00,2026-05-23T20:45:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.9082,0.3682,0.3025,0.8971,0.005129,0.3123,
2026-05-23T20:30:00+00:00,2026-05-23T20:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.8754,0.3354,0.1732,0.7848,0.00318,0.167,
2026-05-23T21:00:00+00:00,2026-05-23T21:15:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5858,0.0458,1.7596,2.9406,0.006551,-0.034,
2026-05-23T21:00:00+00:00,2026-05-23T21:15:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5758,0.0358,3.1869,3.2206,0.012611,-0.0695,
2026-05-23T21:00:00+00:00,2026-05-23T21:15:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5685,0.0285,2.8854,5.2418,0.011948,-0.0686,
2026-05-23T21:00:00+00:00,2026-05-23T21:15:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6092,0.0692,2.1394,3.6401,0.007688,-0.0218,
2026-05-23T21:00:00+00:00,2026-05-23T21:15:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6137,0.0737,2.3406,4.0816,0.010461,0.0095,
2026-05-23T21:00:00+00:00,2026-05-23T21:15:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7699,0.2299,1.7249,3.9638,0.005907,0.1102,
2026-05-23T21:15:00+00:00,2026-05-23T21:30:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5404,0.0004,1.0398,-2.0477,0.007565,-0.0236,
2026-05-23T21:15:00+00:00,2026-05-23T21:30:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5927,0.0527,2.2571,-2.9747,0.01333,0.0193,
2026-05-23T21:15:00+00:00,2026-05-23T21:30:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5421,0.0021,1.9419,-3.3883,0.013144,-0.0462,
2026-05-23T21:15:00+00:00,2026-05-23T21:30:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5537,0.0137,1.648,-2.6682,0.011802,-0.0192,
2026-05-23T21:15:00+00:00,2026-05-23T21:30:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5717,0.0317,1.1557,-2.1042,0.007891,0.0015,
2026-05-23T21:30:00+00:00,2026-05-23T21:45:00+00:00,BTC,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6651,0.1251,0.5996,-1.0575,0.007644,0.1226,
2026-05-23T21:30:00+00:00,2026-05-23T21:45:00+00:00,ETH,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.687,0.147,1.2591,-2.3445,0.013497,0.2446,
2026-05-23T21:30:00+00:00,2026-05-23T21:45:00+00:00,SOL,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6263,0.0863,1.0553,-2.0319,0.012911,0.1394,
2026-05-23T21:30:00+00:00,2026-05-23T21:45:00+00:00,XRP,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6065,0.0665,0.5261,-2.1409,0.009127,0.0885,
2026-05-23T21:30:00+00:00,2026-05-23T21:45:00+00:00,DOGE,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6564,0.1164,0.8854,-2.1105,0.012082,0.1836,
2026-05-23T21:30:00+00:00,2026-05-23T21:45:00+00:00,BNB,15,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6409,0.1009,0.4023,-2.2001,0.008867,0.1312,
2026-05-23T21:45:00+00:00,2026-05-23T22:00:00+00:00,BTC,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3461,0.1139,-0.1582,-0.4508,0.007333,-0.1309,
2026-05-23T21:45:00+00:00,2026-05-23T22:00:00+00:00,ETH,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3234,0.1366,-0.6871,-0.6279,0.009611,-0.1725,
2026-05-23T21:45:00+00:00,2026-05-23T22:00:00+00:00,SOL,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3803,0.0797,-0.0812,-0.0928,0.010568,-0.1507,
2026-05-23T21:45:00+00:00,2026-05-23T22:00:00+00:00,XRP,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2939,0.1661,-0.389,0.2064,0.007897,-0.1839,
2026-05-23T21:45:00+00:00,2026-05-23T22:00:00+00:00,DOGE,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3432,0.1168,-0.4524,-1.0801,0.009777,-0.1641,
2026-05-23T21:45:00+00:00,2026-05-23T22:00:00+00:00,BNB,15,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.397,0.063,-0.0761,0.067,0.008443,-0.102,
